t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
6.176,0,0,0,137296,13670,-66676,257450,146789,-151160,-138019,-11075,68025,-257664,-145604,152634
6.184,0,0,0,137262,13787,-66615,257438,146841,-151092,-138050,-10958,68085,-257670,-145549,152699
6.192,0,0,0,137227,13908,-66552,257424,146895,-151021,-138082,-10836,68148,-257677,-145492,152766
6.2,0,0,0,137191,14033,-66486,257410,146950,-150947,-138116,-10710,68213,-257683,-145432,152835
6.208,0,0,0,137153,14164,-66417,257395,147007,-150870,-138150,-10579,68280,-257690,-145371,152907
6.216,0,0,0,137113,14298,-66346,257380,147067,-150791,-138185,-10444,68349,-257696,-145306,152981
6.224,0,0,0,137072,14437,-66273,257363,147127,-150709,-138222,-10304,68421,-257702,-145240,153057
6.232,0,0,0,137030,14581,-66197,257345,147190,-150624,-138259,-10160,68495,-257708,-145171,153135
6.24,0,0,0,136986,14728,-66119,257327,147254,-150536,-138298,-10011,68571,-257714,-145100,153216
6.248,0,0,0,136940,14880,-66039,257307,147320,-150445,-138337,-9858,68649,-257719,-145026,153299
6.256,0,0,0,136893,15037,-65956,257287,147388,-150351,-138378,-9700,68729,-257724,-144950,153383
6.264,0,0,0,136845,15197,-65871,257265,147457,-150255,-138419,-9538,68812,-257729,-144872,153470
6.272,0,0,0,136795,15362,-65784,257243,147527,-150156,-138461,-9372,68896,-257733,-144792,153559
6.28,0,0,0,136744,15530,-65695,257219,147599,-150054,-138504,-9202,68983,-257737,-144709,153649
6.288,0,0,0,136691,15703,-65603,257194,147673,-149949,-138547,-9028,69071,-257741,-144624,153742
6.296,0,0,0,136637,15880,-65509,257168,147748,-149842,-138592,-8849,69162,-257744,-144537,153836
6.304,0,0,0,136581,16060,-65413,257141,147824,-149732,-138637,-8667,69254,-257746,-144447,153932
6.312,0,0,0,136524,16245,-65314,257112,147901,-149619,-138683,-8480,69348,-257748,-144355,154030
6.32,0,0,0,136465,16433,-65214,257083,147980,-149503,-138729,-8290,69445,-257750,-144261,154130
6.328,0,0,0,136405,16625,-65111,257052,148060,-149384,-138776,-8095,69543,-257734,-144164,154231
6.336,0,0,0,136343,16821,-65006,257019,148141,-149263,-138824,-7897,69642,-257750,-144066,154333
6.344,0,0,0,136280,17021,-64899,256986,148224,-149139,-138872,-7694,69744,-257749,-143964,154438
6.352,0,0,0,136215,17224,-64790,256950,148307,-149012,-138921,-7488,69847,-257748,-143861,154543
6.36,0,0,0,136149,17431,-64679,256914,148392,-148882,-138971,-7278,69952,-257745,-143755,154650
6.368,0,0,0,136081,17641,-64566,256876,148477,-148750,-139021,-7065,70059,-257742,-143647,154759
6.376,0,0,0,136012,17855,-64451,256836,148564,-148615,-139071,-6847,70167,-257737,-143537,154869
6.384,0,0,0,135941,18073,-64334,256795,148651,-148477,-139122,-6626,70277,-257732,-143424,154980
6.392,0,0,0,135869,18293,-64215,256752,148740,-148336,-139173,-6402,70389,-257726,-143309,155092
6.4,0,0,0,135795,18518,-64093,256707,148829,-148193,-139225,-6173,70502,-257718,-143192,155206
6.408,0,0,0,135719,18745,-63970,256661,148919,-148047,-139277,-5942,70617,-257710,-143073,155320
6.416,0,0,0,135642,18976,-63845,256613,149010,-147898,-139329,-5706,70733,-257700,-142951,155436
6.424,0,0,0,135564,19210,-63718,256564,149101,-147747,-139382,-5468,70851,-257689,-142827,155553
6.432,0,0,0,135484,19447,-63589,256513,149193,-147593,-139434,-5226,70970,-257677,-142700,155671
6.44,0,0,0,135402,19687,-63459,256459,149286,-147436,-139487,-4980,71090,-257664,-142571,155790
6.448,0,0,0,135319,19930,-63326,256404,149379,-147276,-139541,-4732,71212,-257650,-142440,155909
6.456,0,0,0,135234,20176,-63192,256348,149473,-147114,-139594,-4480,71335,-257634,-142307,156030
6.464,0,0,0,135148,20426,-63056,256289,149567,-146949,-139648,-4225,71460,-257616,-142171,156151
6.472,0,0,0,135060,20678,-62918,256228,149662,-146781,-139701,-3966,71585,-257598,-142033,156273
6.48,0,0,0,134971,20933,-62778,256165,149758,-146611,-139755,-3705,71712,-257577,-141893,156396
6.488,0,0,0,134880,21191,-62636,256101,149853,-146437,-139809,-3440,71840,-257556,-141751,156520
6.496,0,0,0,134788,21451,-62493,256034,149949,-146262,-139862,-3172,71970,-257532,-141606,156644
6.504,0,0,0,134693,21715,-62348,255965,150046,-146083,-139916,-2902,72100,-257508,-141459,156768
6.512,0,0,0,134598,21981,-62201,255894,150142,-145902,-139970,-2628,72232,-257481,-141309,156893
6.52,0,0,0,134501,22249,-62053,255821,150239,-145718,-140024,-2351,72364,-257453,-141158,157019
6.528,0,0,0,134402,22521,-61903,255746,150336,-145532,-140077,-2072,72498,-257423,-141004,157145
6.536,0,0,0,134301,22794,-61752,255668,150433,-145343,-140131,-1789,72632,-257391,-140848,157272
6.544,0,0,0,134199,23071,-61598,255589,150530,-145151,-140184,-1504,72768,-257358,-140689,157398
6.552,0,0,0,134096,23349,-61444,255507,150627,-144957,-140237,-1216,72905,-257323,-140528,157525
6.56,0,0,0,133991,23630,-61287,255422,150725,-144760,-140290,-926,73042,-257286,-140365,157653
6.568,0,0,0,133884,23914,-61130,255336,150822,-144560,-140342,-632,73180,-257247,-140200,157780
6.576,0,0,0,133776,24200,-60970,255247,150919,-144358,-140395,-336,73319,-257206,-140033,157908
6.584,0,0,0,133666,24488,-60810,255155,151016,-144153,-140447,-38,73459,-257163,-139863,158035
6.592,0,0,0,133554,24778,-60647,255061,151113,-143946,-140499,263,73600,-257118,-139691,158163
6.6,0,0,0,133441,25070,-60484,254965,151210,-143736,-140550,567,73742,-257071,-139516,158291
6.608,0,0,0,133327,25365,-60319,254866,151306,-143523,-140601,873,73884,-257022,-139340,158419
6.616,0,0,0,133210,25661,-60152,254765,151402,-143308,-140652,1181,74027,-256971,-139161,158547
6.624,0,0,0,133093,25960,-59984,254661,151498,-143090,-140702,1492,74170,-256918,-138980,158674
6.632,0,0,0,132973,26261,-59815,254555,151594,-142870,-140751,1806,74314,-256863,-138797,158802
6.64,0,0,0,132852,26563,-59644,254446,151689,-142647,-140801,2121,74459,-256805,-138611,158929
6.648,0,0,0,132730,26867,-59473,254335,151784,-142422,-140849,2439,74604,-256746,-138424,159056
6.656,0,0,0,132606,27174,-59300,254221,151878,-142194,-140897,2759,74749,-256684,-138234,159183
6.664,0,0,0,132480,27481,-59125,254104,151972,-141964,-140945,3081,74896,-256620,-138042,159309
6.672,0,0,0,132353,27791,-58950,253985,152066,-141731,-140992,3405,75042,-256553,-137848,159435
6.68,0,0,0,132224,28103,-58773,253863,152159,-141495,-141039,3731,75189,-256484,-137651,159561
6.688,0,0,0,132093,28416,-58595,253738,152251,-141258,-141084,4060,75336,-256413,-137453,159686
6.696,0,0,0,131962,28730,-58416,253610,152343,-141017,-141129,4390,75484,-256340,-137252,159811
6.704,0,0,0,131828,29046,-58236,253480,152434,-140775,-141174,4722,75632,-256264,-137049,159935
6.712,0,0,0,131693,29364,-58055,253347,152524,-140530,-141218,5057,75780,-256186,-136844,160059
6.72,0,0,0,131556,29683,-57872,253212,152614,-140282,-141261,5393,75929,-256105,-136637,160182
6.728,0,0,0,131418,30004,-57689,253073,152703,-140032,-141303,5731,76077,-256022,-136428,160304
6.736,0,0,0,131279,30325,-57504,252932,152791,-139780,-141344,6070,76226,-255936,-136217,160426
6.744,0,0,0,131138,30649,-57319,252788,152878,-139526,-141385,6412,76375,-255848,-136004,160547
6.752,0,0,0,130995,30973,-57133,252641,152965,-139269,-141425,6755,76524,-255757,-135788,160668
6.76,0,0,0,130851,31299,-56945,252491,153050,-139010,-141464,7099,76674,-255664,-135571,160787
6.768,0,0,0,130705,31626,-56757,252339,153135,-138748,-141502,7446,76823,-255568,-135351,160906
6.776,0,0,0,130558,31954,-56568,252183,153219,-138484,-141539,7793,76972,-255470,-135130,161024
6.784,0,0,0,130409,32283,-56378,252025,153302,-138218,-141576,8143,77121,-255369,-134906,161141
6.792,0,0,0,130259,32613,-56187,251864,153384,-137950,-141611,8494,77271,-255266,-134681,161257
6.8,0,0,0,130107,32944,-55995,251700,153465,-137680,-141646,8846,77420,-255160,-134453,161373
6.808,0,0,0,129954,33276,-55803,251533,153545,-137407,-141679,9199,77569,-255051,-134224,161487
6.816,0,0,0,129800,33609,-55610,251363,153623,-137132,-141712,9554,77718,-254940,-133993,161600
6.824,0,0,0,129644,33943,-55416,251190,153701,-136855,-141744,9911,77866,-254826,-133759,161713
6.832,0,0,0,129486,34278,-55221,251015,153778,-136576,-141774,10268,78015,-254710,-133524,161824
6.84,0,0,0,129327,34613,-55026,250836,153853,-136295,-141804,10627,78163,-254590,-133287,161934
6.848,0,0,0,129167,34949,-54830,250655,153928,-136011,-141832,10987,78311,-254469,-133048,162043
6.856,0,0,0,129005,35286,-54634,250471,154001,-135726,-141860,11348,78459,-254344,-132808,162151
6.864,0,0,0,128842,35624,-54436,250284,154073,-135439,-141886,11710,78606,-254217,-132565,162258
6.872,0,0,0,128678,35962,-54239,250094,154143,-135149,-141912,12073,78753,-254088,-132321,162363
6.88,0,0,0,128512,36300,-54040,249901,154213,-134858,-141936,12437,78900,-253955,-132075,162468
6.888,0,0,0,128345,36639,-53842,249705,154281,-134565,-141959,12801,79046,-253820,-131827,162571
6.896,0,0,0,128176,36979,-53643,249507,154348,-134269,-141981,13167,79192,-253682,-131577,162673
6.904,0,0,0,128007,37319,-53443,249305,154414,-133972,-142002,13534,79337,-253542,-131326,162773
6.912,0,0,0,127836,37659,-53243,249101,154478,-133673,-142022,13901,79482,-253399,-131073,162872
6.92,0,0,0,127663,38000,-53042,248894,154541,-133373,-142040,14269,79626,-253254,-130818,162970
6.928,0,0,0,127490,38341,-52841,248684,154602,-133070,-142057,14638,79770,-253105,-130562,163067
6.936,0,0,0,127315,38682,-52640,248471,154663,-132766,-142074,15008,79913,-252954,-130304,163162
6.944,0,0,0,127139,39023,-52439,248255,154721,-132460,-142088,15378,80056,-252801,-130045,163256
6.952,0,0,0,126961,39365,-52237,248037,154779,-132152,-142102,15749,80198,-252645,-129784,163348
6.96,0,0,0,126783,39707,-52035,247816,154835,-131842,-142115,16120,80339,-252486,-129522,163439
6.968,0,0,0,126603,40048,-51833,247592,154889,-131531,-142126,16491,80480,-252325,-129258,163529
6.976,0,0,0,126422,40390,-51630,247365,154942,-131218,-142136,16863,80619,-252161,-128992,163617
6.984,0,0,0,126240,40732,-51427,247136,154994,-130904,-142145,17236,80759,-251994,-128725,163703
6.992,0,0,0,126057,41073,-51225,246904,155044,-130588,-142152,17609,80897,-251825,-128457,163788
7,0,0,0,125873,41415,-51022,246669,155093,-130271,-142159,17982,81034,-251654,-128188,163872
7.008,0,0,0,125687,41756,-50819,246432,155140,-129952,-142164,18355,81171,-251480,-127917,163954
7.016,0,0,0,125501,42097,-50616,246192,155186,-129632,-142167,18729,81307,-251303,-127645,164034
7.024,0,0,0,125313,42438,-50413,245949,155230,-129311,-142170,19102,81442,-251124,-127371,164113
7.032,0,0,0,125125,42778,-50210,245704,155272,-128988,-142171,19476,81576,-250943,-127097,164190
7.04,0,0,0,124935,43119,-50007,245456,155313,-128664,-142155,19850,81710,-250759,-126821,164266
7.048,0,0,0,124745,43459,-49804,245206,155353,-128338,-142169,20223,81842,-250572,-126544,164340
7.056,0,0,0,124554,43798,-49601,244953,155391,-128012,-142167,20597,81973,-250384,-126266,164412
7.064,0,0,0,124361,44137,-49398,244698,155427,-127684,-142163,20971,82104,-250193,-125986,164483
7.072,0,0,0,124168,44475,-49196,244441,155462,-127355,-142157,21344,82233,-249999,-125706,164553
7.08,0,0,0,123974,44813,-48993,244181,155495,-127025,-142151,21717,82361,-249804,-125425,164620
7.088,0,0,0,123779,45151,-48791,243919,155527,-126694,-142143,22090,82489,-249606,-125143,164686
7.096,0,0,0,123583,45487,-48589,243654,155557,-126362,-142134,22463,82615,-249405,-124859,164751
7.104,0,0,0,123387,45823,-48388,243387,155586,-126029,-142123,22835,82740,-249203,-124575,164813
7.112,0,0,0,123189,46159,-48186,243118,155613,-125695,-142112,23207,82864,-248998,-124290,164875
7.12,0,0,0,122991,46493,-47985,242847,155638,-125361,-142099,23579,82987,-248792,-124005,164934
7.128,0,0,0,122793,46827,-47784,242573,155662,-125025,-142084,23950,83109,-248583,-123718,164992
7.136,0,0,0,122593,47160,-47584,242298,155684,-124689,-142069,24320,83229,-248372,-123431,165048
7.144,0,0,0,122393,47492,-47384,242020,155705,-124352,-142052,24690,83349,-248159,-123143,165102
7.152,0,0,0,122192,47823,-47185,241741,155724,-124014,-142033,25059,83467,-247944,-122855,165155
7.16,0,0,0,121991,48153,-46986,241459,155742,-123676,-142014,25428,83584,-247727,-122566,165206
7.168,0,0,0,121789,48482,-46787,241176,155758,-123337,-141993,25796,83700,-247508,-122276,165256
7.176,0,0,0,121587,48810,-46589,240891,155772,-122998,-141971,26163,83815,-247288,-121986,165304
7.184,0,0,0,121384,49137,-46392,240604,155785,-122658,-141948,26529,83928,-247065,-121695,165350
7.192,0,0,0,121180,49463,-46195,240315,155797,-122318,-141924,26894,84040,-246841,-121404,165394
7.2,0,0,0,120977,49787,-45999,240024,155806,-121977,-141898,27259,84151,-246615,-121113,165437
7.208,0,0,0,120773,50111,-45803,239732,155815,-121637,-141871,27622,84260,-246388,-120821,165478
7.216,0,0,0,120568,50433,-45608,239439,155822,-121296,-141843,27984,84368,-246159,-120529,165518
7.224,0,0,0,120363,50753,-45414,239143,155827,-120955,-141814,28346,84475,-245928,-120237,165556
7.232,0,0,0,120158,51073,-45221,238847,155831,-120613,-141783,28706,84581,-245696,-119945,165592
7.24,0,0,0,119953,51391,-45028,238549,155833,-120272,-141752,29065,84685,-245462,-119653,165627
7.248,0,0,0,119747,51707,-44836,238249,155834,-119931,-141719,29422,84788,-245227,-119360,165660
7.256,0,0,0,119541,52022,-44645,237949,155833,-119590,-141685,29779,84889,-244990,-119068,165692
7.264,0,0,0,119336,52336,-44455,237647,155831,-119249,-141650,30134,84989,-244753,-118775,165722
7.272,0,0,0,119130,52648,-44265,237344,155828,-118908,-141614,30487,85088,-244514,-118483,165750
7.28,0,0,0,118924,52958,-44077,237040,155823,-118567,-141576,30840,85186,-244273,-118191,165777
7.288,0,0,0,118717,53267,-43889,236735,155816,-118227,-141538,31190,85281,-244032,-117899,165802
7.296,0,0,0,118511,53574,-43703,236429,155809,-117887,-141498,31539,85376,-243790,-117608,165826
7.304,0,0,0,118305,53880,-43517,236122,155800,-117547,-141458,31887,85469,-243547,-117317,165848
7.312,0,0,0,118100,54183,-43332,235815,155789,-117209,-141416,32233,85561,-243302,-117026,165869
7.32,0,0,0,117894,54485,-43149,235507,155777,-116870,-141374,32577,85651,-243057,-116735,165888
7.328,0,0,0,117688,54785,-42966,235198,155764,-116532,-141331,32919,85740,-242811,-116445,165906
7.336,0,0,0,117483,55083,-42785,234889,155750,-116195,-141286,33260,85827,-242565,-116156,165922
7.344,0,0,0,117278,55379,-42605,234579,155734,-115859,-141241,33598,85913,-242318,-115867,165937
7.352,0,0,0,117073,55673,-42425,234269,155718,-115524,-141194,33935,85998,-242070,-115579,165950
7.36,0,0,0,116869,55965,-42248,233958,155700,-115189,-141147,34270,86081,-241822,-115292,165962
7.368,0,0,0,116665,56255,-42071,233647,155680,-114856,-141099,34603,86163,-241573,-115006,165973
7.376,0,0,0,116462,56543,-41895,233337,155660,-114523,-141050,34933,86243,-241324,-114720,165982
7.384,0,0,0,116259,56829,-41721,233026,155638,-114192,-141001,35262,86322,-241075,-114436,165990
7.392,0,0,0,116057,57112,-41548,232715,155616,-113862,-140950,35588,86399,-240825,-114152,165997
7.4,0,0,0,115855,57393,-41376,232404,155592,-113533,-140899,35912,86475,-240575,-113870,166002
7.408,0,0,0,115654,57672,-41206,232094,155567,-113206,-140847,36234,86550,-240326,-113588,166006
7.416,0,0,0,115453,57949,-41037,231784,155541,-112880,-140794,36553,86623,-240076,-113308,166009
7.424,0,0,0,115254,58224,-40870,231474,155514,-112555,-140741,36870,86694,-239827,-113029,166011
7.432,0,0,0,115055,58496,-40704,231165,155486,-112233,-140687,37185,86764,-239577,-112751,166027
7.44,0,0,0,114857,58765,-40539,230857,155457,-111911,-140632,37497,86833,-239328,-112475,166011
7.448,0,0,0,114660,59032,-40376,230549,155428,-111592,-140577,37806,86900,-239080,-112200,166009
7.456,0,0,0,114463,59297,-40214,230242,155397,-111274,-140521,38113,86966,-238831,-111927,166006
7.464,0,0,0,114268,59559,-40054,229936,155366,-110958,-140465,38417,87031,-238584,-111656,166002
7.472,0,0,0,114074,59819,-39895,229631,155333,-110644,-140408,38719,87094,-238337,-111386,165997
7.48,0,0,0,113881,60075,-39738,229327,155300,-110333,-140351,39017,87156,-238090,-111118,165990
7.488,0,0,0,113689,60330,-39583,229024,155267,-110023,-140293,39313,87216,-237845,-110851,165983
7.496,0,0,0,113499,60581,-39429,228722,155232,-109716,-140235,39606,87275,-237600,-110587,165975
7.504,0,0,0,113310,60830,-39277,228422,155197,-109410,-140177,39896,87333,-237357,-110324,165966
7.512,0,0,0,113122,61075,-39127,228124,155161,-109108,-140119,40183,87389,-237114,-110064,165956
7.52,0,0,0,112935,61319,-38978,227827,155124,-108807,-140060,40466,87444,-236873,-109805,165946
7.528,0,0,0,112750,61559,-38831,227531,155087,-108510,-140000,40747,87497,-236632,-109549,165934
7.536,0,0,0,112566,61796,-38686,227238,155050,-108214,-139941,41025,87549,-236394,-109295,165922
7.544,0,0,0,112384,62030,-38543,226947,155012,-107922,-139882,41299,87600,-236156,-109043,165908
7.552,0,0,0,112203,62261,-38401,226657,154973,-107632,-139822,41570,87650,-235920,-108794,165895
7.56,0,0,0,112024,62490,-38262,226370,154934,-107345,-139762,41837,87698,-235686,-108547,165880
7.568,0,0,0,111847,62715,-38124,226085,154895,-107062,-139703,42102,87745,-235454,-108303,165865
7.576,0,0,0,111672,62937,-37988,225802,154856,-106781,-139643,42362,87791,-235223,-108061,165849
7.584,0,0,0,111498,63156,-37854,225522,154816,-106503,-139584,42619,87835,-234994,-107822,165832
7.592,0,0,0,111327,63371,-37722,225245,154775,-106229,-139524,42873,87879,-234768,-107586,165815
7.6,0,0,0,111157,63584,-37592,224970,154735,-105958,-139465,43123,87921,-234543,-107353,165798
7.608,0,0,0,110989,63793,-37464,224698,154695,-105690,-139405,43369,87961,-234321,-107122,165780
7.616,0,0,0,110824,63998,-37338,224429,154654,-105426,-139346,43612,88001,-234101,-106895,165761
7.624,0,0,0,110660,64201,-37214,224163,154613,-105165,-139288,43851,88039,-233883,-106670,165742
7.632,0,0,0,110499,64400,-37093,223901,154572,-104908,-139229,44086,88077,-233668,-106449,165723
7.64,0,0,0,110340,64595,-36973,223641,154532,-104655,-139171,44317,88113,-233456,-106231,165703
7.648,0,0,0,110183,64787,-36855,223385,154491,-104405,-139113,44544,88148,-233246,-106016,165683
7.656,0,0,0,110029,64976,-36740,223133,154450,-104160,-139056,44767,88181,-233039,-105805,165663
7.664,0,0,0,109877,65161,-36627,222884,154410,-103918,-138999,44985,88214,-232835,-105597,165643
7.672,0,0,0,109728,65342,-36516,222639,154369,-103681,-138943,45200,88246,-232634,-105392,165622
7.68,0,0,0,109581,65520,-36407,222398,154329,-103448,-138888,45411,88276,-232436,-105192,165601
7.688,0,0,0,109437,65693,-36300,222161,154289,-103219,-138833,45617,88306,-232242,-104994,165581
7.696,0,0,0,109295,65864,-36196,221928,154250,-102994,-138778,45819,88334,-232051,-104801,165560
7.704,0,0,0,109156,66030,-36094,221699,154211,-102774,-138725,46017,88362,-231863,-104612,165539
7.712,0,0,0,109020,66193,-35995,221474,154172,-102559,-138672,46210,88388,-231678,-104426,165518
7.72,0,0,0,108887,66351,-35898,221254,154133,-102348,-138619,46399,88414,-231498,-104244,165497
7.728,0,0,0,108757,66506,-35803,221039,154095,-102141,-138568,46583,88438,-231321,-104067,165476
7.736,0,0,0,108629,66657,-35710,220828,154058,-101940,-138518,46762,88462,-231147,-103893,165455
7.744,0,0,0,108505,66804,-35621,220622,154021,-101744,-138468,46937,88484,-230978,-103724,165435
7.752,0,0,0,108384,66947,-35533,220422,153985,-101552,-138420,47107,88506,-230813,-103559,165414
7.76,0,0,0,108266,67086,-35448,220226,153950,-101366,-138373,47273,88527,-230652,-103399,165394
7.768,0,0,0,108151,67220,-35366,220035,153915,-101184,-138326,47433,88547,-230495,-103243,165374
7.776,0,0,0,108040,67351,-35286,219850,153881,-101008,-138281,47589,88566,-230342,-103091,165355
7.784,0,0,0,107932,67477,-35208,219670,153847,-100838,-138237,47740,88584,-230194,-102944,165335
7.792,0,0,0,107827,67599,-35134,219495,153815,-100672,-138194,47886,88602,-230051,-102802,165316
7.8,0,0,0,107726,67717,-35061,219326,153783,-100513,-138152,48027,88618,-229912,-102664,165298
7.808,0,0,0,107628,67830,-34992,219163,153752,-100358,-138112,48162,88634,-229777,-102531,165280
7.816,0,0,0,107534,67940,-34925,219006,153723,-100210,-138073,48293,88649,-229648,-102404,165262
7.824,0,0,0,107443,68044,-34861,218854,153694,-100067,-138035,48418,88663,-229523,-102281,165245
7.832,0,0,0,107356,68145,-34800,218709,153666,-99930,-137999,48538,88677,-229403,-102163,165229
7.84,0,0,0,107273,68240,-34741,218570,153639,-99800,-137964,48653,88690,-229289,-102050,165213
7.848,0,0,0,107194,68332,-34685,218437,153614,-99675,-137930,48762,88702,-229179,-101943,165197
7.856,0,0,0,107118,68418,-34632,218311,153589,-99556,-137899,48866,88713,-229075,-101840,165183
7.864,0,0,0,107046,68500,-34582,218191,153566,-99443,-137868,48964,88723,-228976,-101743,165168
7.872,0,0,0,106979,68578,-34534,218077,153544,-99337,-137840,49057,88733,-228882,-101652,165155
7.88,0,0,0,106915,68651,-34490,217970,153523,-99237,-137813,49145,88743,-228794,-101566,165142
7.888,0,0,0,106856,68719,-34448,217870,153503,-99143,-137787,49226,88751,-228712,-101485,165130
7.896,0,0,0,106800,68782,-34409,217777,153485,-99056,-137764,49302,88759,-228635,-101410,165119
7.904,0,0,0,106749,68840,-34374,217691,153468,-98975,-137742,49372,88766,-228564,-101340,165109
7.912,0,0,0,106702,68894,-34341,217612,153452,-98901,-137721,49436,88773,-228499,-101277,165099
7.92,0,0,0,106659,68943,-34311,217540,153438,-98834,-137703,49495,88779,-228440,-101219,165090
7.928,0,0,0,106620,68986,-34284,217475,153425,-98774,-137686,49547,88784,-228386,-101167,165082
7.936,0,0,0,106586,69025,-34260,217418,153413,-98720,-137672,49594,88789,-228339,-101121,165075
7.944,0,0,0,106557,69059,-34240,217368,153403,-98673,-137659,49634,88793,-228298,-101081,165069
7.952,0,0,0,106531,69088,-34222,217326,153395,-98634,-137648,49669,88796,-228263,-101046,165064
7.96,0,0,0,106511,69111,-34208,217291,153388,-98601,-137639,49697,88799,-228234,-101018,165060
7.968,0,0,0,106494,69129,-34197,217263,153382,-98576,-137632,49719,88801,-228211,-100996,165056
7.976,0,0,0,106483,69143,-34189,217244,153378,-98557,-137627,49735,88803,-228195,-100981,165054
7.984,0,0,0,106476,69151,-34184,217232,153376,-98546,-137624,49745,88804,-228185,-100971,165052
7.992,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.008,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.016,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.024,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.032,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.04,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.048,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.056,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.064,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.072,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.08,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.088,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.096,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.104,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.112,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.12,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.128,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.136,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.144,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.152,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.16,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.168,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.176,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.184,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.192,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.2,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.208,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.216,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.224,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.232,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.24,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.248,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.256,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.264,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.272,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.28,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.288,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.296,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.304,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.312,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.32,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.328,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
8.336,0,0,0,106489,69169,-34166,217244,153391,-98527,-137607,49764,88804,-228166,-100952,165052
8.344,0,0,0,106473,69153,-34182,217228,153375,-98543,-137623,49748,88820,-228182,-100968,165068
