t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
2.648,0,0,0,0,0,0,13020,14984,-15097,0,0,0,-13021,-14985,15096
2.656,0,0,0,0,0,0,13041,15009,-15122,0,0,0,-13042,-15010,15121
2.664,0,0,0,0,0,0,13063,15034,-15147,0,0,0,-13064,-15035,15146
2.672,0,0,0,0,0,0,13084,15058,-15171,0,0,0,-13085,-15059,15170
2.68,0,0,0,0,0,0,13104,15081,-15195,0,0,0,-13105,-15082,15194
2.688,0,0,0,0,0,0,13124,15104,-15218,0,0,0,-13125,-15105,15217
2.696,0,0,0,0,0,0,13144,15127,-15241,0,0,0,-13145,-15128,15240
2.704,0,0,0,0,0,0,13163,15149,-15263,0,0,0,-13164,-15150,15262
2.712,0,0,0,0,0,0,13182,15170,-15285,0,0,0,-13183,-15171,15284
2.72,0,0,0,0,0,0,13200,15191,-15306,0,0,0,-13201,-15192,15305
2.728,0,0,0,0,0,0,13217,15211,-15326,0,0,0,-13218,-15212,15325
2.736,0,0,0,0,0,0,13235,15231,-15346,0,0,0,-13236,-15232,15345
2.744,0,0,0,0,0,0,13251,15251,-15366,0,0,0,-13252,-15252,15365
2.752,0,0,0,0,0,0,13268,15269,-15385,0,0,0,-13269,-15270,15384
2.76,0,0,0,0,0,0,13283,15287,-15403,0,0,0,-13284,-15288,15402
2.768,0,0,0,0,0,0,13299,15305,-15421,0,0,0,-13300,-15306,15420
2.776,0,0,0,0,0,0,13313,15322,-15438,0,0,0,-13314,-15323,15437
2.784,0,0,0,0,0,0,13328,15338,-15454,0,0,0,-13329,-15339,15453
2.792,0,0,0,0,0,0,13341,15354,-15470,0,0,0,-13342,-15355,15469
2.8,0,0,0,0,0,0,13355,15369,-15486,0,0,0,-13356,-15370,15485
2.808,0,0,0,0,0,0,13367,15384,-15500,0,0,0,-13368,-15385,15499
2.816,0,0,0,0,0,0,13380,15398,-15515,0,0,0,-13381,-15399,15514
2.824,0,0,0,0,0,0,13391,15412,-15528,0,0,0,-13392,-15413,15527
2.832,0,0,0,0,0,0,13403,15425,-15541,0,0,0,-13404,-15426,15540
2.84,0,0,0,0,0,0,13413,15437,-15554,0,0,0,-13414,-15438,15553
2.848,0,0,0,0,0,0,13424,15449,-15565,0,0,0,-13425,-15450,15564
2.856,0,0,0,0,0,0,13433,15460,-15577,0,0,0,-13434,-15461,15576
2.864,0,0,0,0,0,0,13442,15470,-15587,0,0,0,-13443,-15471,15586
2.872,0,0,0,0,0,0,13451,15480,-15597,0,0,0,-13452,-15481,15596
2.88,0,0,0,0,0,0,13459,15490,-15607,0,0,0,-13460,-15491,15606
2.888,0,0,0,0,0,0,13467,15498,-15615,0,0,0,-13468,-15499,15614
2.896,0,0,0,0,0,0,13474,15506,-15624,0,0,0,-13475,-15507,15623
2.904,0,0,0,0,0,0,13480,15514,-15631,0,0,0,-13481,-15515,15630
2.912,0,0,0,0,0,0,13486,15521,-15638,0,0,0,-13487,-15522,15637
2.92,0,0,0,0,0,0,13491,15527,-15644,0,0,0,-13492,-15528,15643
2.928,0,0,0,0,0,0,13496,15532,-15650,0,0,0,-13497,-15533,15649
2.936,0,0,0,0,0,0,13500,15537,-15655,0,0,0,-13501,-15538,15654
2.944,0,0,0,0,0,0,13504,15541,-15659,0,0,0,-13505,-15542,15658
2.952,0,0,0,0,0,0,13507,15545,-15663,0,0,0,-13508,-15546,15662
2.96,0,0,0,0,0,0,13510,15548,-15666,0,0,0,-13511,-15549,15665
2.968,0,0,0,0,0,0,13512,15550,-15668,0,0,0,-13513,-15551,15667
2.976,0,0,0,0,0,0,13513,15552,-15670,0,0,0,-13514,-15553,15669
2.984,0,0,0,0,0,0,13514,15553,-15671,0,0,0,-13515,-15554,15670
2.992,0,0,0,0,0,0,13514,15553,-15671,0,0,0,-13515,-15554,15670
3,0,0,0,1231,0,-616,14624,16799,-16932,-1232,-1,615,-14625,-16800,16931
3.008,0,0,0,1469,1,-735,15044,17042,-17178,-1470,-2,734,-15045,-17043,17177
3.016,0,0,0,2020,2,-1011,16014,17603,-17746,-2021,-3,1010,-16015,-17604,17745
3.024,0,0,0,2696,4,-1349,17206,18292,-18444,-2697,-5,1348,-17207,-18293,18443
3.032,0,0,0,3421,7,-1711,18487,19033,-19195,-3422,-8,1710,-18488,-19034,19194
3.04,0,0,0,4168,11,-2085,19809,19798,-19971,-4169,-12,2084,-19810,-19799,19970
3.048,0,0,0,4926,15,-2463,21151,20576,-20760,-4927,-16,2462,-21152,-20577,20759
3.056,0,0,0,5688,20,-2845,22504,21361,-21556,-5689,-21,2844,-22505,-21362,21555
3.064,0,0,0,6453,27,-3227,23864,22150,-22356,-6454,-28,3226,-23865,-22151,22355
3.072,0,0,0,7218,33,-3609,25226,22941,-23159,-7219,-34,3608,-25227,-22942,23158
3.08,0,0,0,7982,41,-3991,26590,23733,-23964,-7983,-42,3990,-26591,-23734,23963
3.088,0,0,0,8745,49,-4373,27954,24526,-24769,-8746,-50,4372,-27955,-24527,24768
3.096,0,0,0,9506,58,-4753,29316,25319,-25575,-9507,-59,4752,-29317,-25320,25574
3.104,0,0,0,10266,68,-5133,30678,26112,-26380,-10267,-69,5132,-30679,-26113,26379
3.112,0,0,0,11022,78,-5511,32038,26904,-27186,-11023,-79,5510,-32039,-26905,27185
3.12,0,0,0,11777,89,-5888,33395,27695,-27991,-11778,-90,5887,-33396,-27696,27990
3.128,0,0,0,12529,101,-6264,34751,28486,-28795,-12530,-102,6263,-34752,-28487,28794
3.136,0,0,0,13278,114,-6638,36104,29276,-29599,-13279,-115,6637,-36105,-29277,29598
3.144,0,0,0,14024,127,-7011,37454,30065,-30402,-14025,-128,7010,-37455,-30066,30401
3.152,0,0,0,14768,141,-7383,38802,30852,-31204,-14769,-142,7382,-38803,-30853,31203
3.16,0,0,0,15509,156,-7753,40147,31639,-32005,-15510,-157,7752,-40148,-31640,32004
3.168,0,0,0,16247,171,-8122,41489,32424,-32806,-16248,-172,8121,-41490,-32425,32805
3.176,0,0,0,16982,187,-8489,42828,33209,-33605,-16983,-188,8488,-42829,-33210,33604
3.184,0,0,0,17714,203,-8855,44164,33992,-34403,-17715,-204,8854,-44165,-33993,34402
3.192,0,0,0,18443,220,-9219,45497,34773,-35201,-18444,-221,9218,-45498,-34774,35200
3.2,0,0,0,19170,238,-9582,46827,35554,-35997,-19171,-239,9581,-46828,-35555,35996
3.208,0,0,0,19893,256,-9943,48153,36333,-36792,-19894,-257,9942,-48154,-36334,36791
3.216,0,0,0,20613,275,-10302,49477,37110,-37586,-20614,-276,10301,-49478,-37111,37585
3.224,0,0,0,21330,295,-10660,50798,37887,-38379,-21331,-296,10659,-50799,-37888,38378
3.232,0,0,0,22045,315,-11017,52115,38662,-39171,-22046,-316,11016,-52116,-38663,39170
3.24,0,0,0,22756,335,-11372,53429,39435,-39961,-22757,-336,11371,-53430,-39436,39960
3.248,0,0,0,23464,357,-11726,54740,40207,-40750,-23465,-358,11725,-54741,-40208,40749
3.256,0,0,0,24169,379,-12078,56048,40978,-41538,-24170,-380,12077,-56049,-40979,41537
3.264,0,0,0,24872,401,-12428,57352,41747,-42325,-24873,-402,12427,-57353,-41748,42324
3.272,0,0,0,25571,424,-12777,58653,42515,-43111,-25572,-425,12776,-58654,-42516,43110
3.28,0,0,0,26267,447,-13124,59951,43281,-43895,-26268,-448,13123,-59952,-43282,43894
3.288,0,0,0,26960,471,-13470,61246,44046,-44678,-26961,-472,13469,-61247,-44047,44677
3.296,0,0,0,27651,496,-13814,62537,44809,-45460,-27652,-497,13813,-62538,-44810,45459
3.304,0,0,0,28338,521,-14157,63825,45570,-46240,-28339,-522,14156,-63826,-45571,46239
3.312,0,0,0,29022,546,-14498,65109,46331,-47019,-29023,-547,14497,-65110,-46332,47018
3.32,0,0,0,29703,572,-14838,66390,47089,-47797,-29704,-573,14837,-66391,-47090,47796
3.328,0,0,0,30381,598,-15176,67668,47846,-48573,-30382,-599,15175,-67669,-47847,48572
3.336,0,0,0,31056,625,-15512,68942,48602,-49349,-31057,-626,15511,-68943,-48603,49348
3.344,0,0,0,31728,653,-15847,70213,49355,-50122,-31729,-654,15846,-70214,-49356,50121
3.352,0,0,0,32398,681,-16180,71481,50108,-50895,-32399,-682,16179,-71482,-50109,50894
3.36,0,0,0,33064,709,-16512,72745,50858,-51665,-33065,-710,16511,-72746,-50859,51664
3.368,0,0,0,33727,738,-16843,74006,51607,-52435,-33728,-739,16842,-74007,-51608,52434
3.376,0,0,0,34387,767,-17171,75263,52355,-53203,-34388,-768,17170,-75264,-52356,53202
3.384,0,0,0,35044,797,-17499,76517,53101,-53970,-35045,-798,17498,-76518,-53102,53969
3.392,0,0,0,35698,827,-17824,77767,53845,-54735,-35699,-828,17823,-77768,-53846,54734
3.4,0,0,0,36349,857,-18148,79014,54587,-55499,-36350,-858,18147,-79015,-54588,55498
3.408,0,0,0,36997,888,-18471,80258,55328,-56261,-36998,-889,18470,-80259,-55329,56260
3.416,0,0,0,37643,919,-18792,81498,56067,-57022,-37644,-920,18791,-81499,-56068,57021
3.424,0,0,0,38285,951,-19112,82734,56805,-57781,-38286,-952,19111,-82735,-56806,57780
3.432,0,0,0,38924,983,-19430,83967,57540,-58539,-38925,-984,19429,-83968,-57541,58538
3.44,0,0,0,39560,1015,-19746,85197,58275,-59295,-39561,-1016,19745,-85198,-58276,59294
3.448,0,0,0,40193,1048,-20061,86423,59007,-60050,-40194,-1049,20060,-86424,-59008,60049
3.456,0,0,0,40824,1081,-20374,87645,59738,-60803,-40825,-1082,20373,-87646,-59739,60802
3.464,0,0,0,41451,1115,-20686,88864,60467,-61555,-41452,-1116,20685,-88865,-60468,61554
3.472,0,0,0,42075,1149,-20997,90080,61194,-62305,-42076,-1150,20996,-90081,-61195,62304
3.48,0,0,0,42697,1183,-21305,91292,61919,-63054,-42698,-1184,21304,-91293,-61920,63053
3.488,0,0,0,43315,1217,-21613,92500,62643,-63801,-43316,-1218,21612,-92501,-62644,63800
3.496,0,0,0,43930,1252,-21918,93705,63365,-64546,-43931,-1253,21917,-93706,-63366,64545
3.504,0,0,0,44543,1287,-22223,94906,64085,-65290,-44544,-1288,22222,-94907,-64086,65289
3.512,0,0,0,45153,1323,-22525,96104,64803,-66033,-45154,-1324,22524,-96105,-64804,66032
3.52,0,0,0,45759,1359,-22827,97298,65520,-66773,-45760,-1360,22826,-97299,-65521,66772
3.528,0,0,0,46363,1395,-23126,98488,66235,-67512,-46364,-1396,23125,-98489,-66236,67511
3.536,0,0,0,46964,1431,-23424,99675,66948,-68250,-46965,-1432,23423,-99676,-66949,68249
3.544,0,0,0,47561,1468,-23721,100858,67659,-68986,-47562,-1469,23720,-100859,-67660,68985
3.552,0,0,0,48156,1505,-24016,102038,68368,-69720,-48157,-1506,24015,-102039,-68369,69719
3.56,0,0,0,48748,1542,-24310,103214,69076,-70452,-48749,-1543,24309,-103215,-69077,70451
3.568,0,0,0,49337,1580,-24602,104386,69782,-71183,-49338,-1581,24601,-104387,-69783,71182
3.576,0,0,0,49923,1618,-24893,105554,70485,-71912,-49924,-1619,24892,-105555,-70486,71911
3.584,0,0,0,50507,1656,-25182,106720,71187,-72640,-50508,-1657,25181,-106721,-71188,72639
3.592,0,0,0,51087,1694,-25469,107881,71887,-73366,-51088,-1695,25468,-107882,-71888,73365
3.6,0,0,0,51664,1733,-25755,109039,72586,-74090,-51665,-1734,25754,-109040,-72587,74089
3.608,0,0,0,52239,1771,-26040,110193,73282,-74812,-52240,-1772,26039,-110194,-73283,74811
3.616,0,0,0,52811,1810,-26323,111343,73976,-75532,-52812,-1811,26322,-111344,-73977,75531
3.624,0,0,0,53379,1850,-26605,112489,74669,-76251,-53380,-1851,26604,-112490,-74670,76250
3.632,0,0,0,53945,1889,-26885,113632,75360,-76968,-53946,-1890,26884,-113633,-75361,76967
3.64,0,0,0,54508,1929,-27164,114772,76048,-77684,-54509,-1930,27163,-114773,-76049,77683
3.648,0,0,0,55068,1969,-27441,115907,76735,-78397,-55069,-1970,27440,-115908,-76736,78396
3.656,0,0,0,55625,2009,-27717,117039,77420,-79109,-55626,-2010,27716,-117040,-77421,79108
3.664,0,0,0,56180,2049,-27991,118167,78103,-79819,-56181,-2050,27990,-118168,-78104,79818
3.672,0,0,0,56731,2090,-28264,119291,78784,-80527,-56732,-2091,28263,-119292,-78785,80526
3.68,0,0,0,57280,2130,-28535,120412,79463,-81234,-57281,-2131,28534,-120413,-79464,81233
3.688,0,0,0,57825,2171,-28805,121528,80140,-81938,-57826,-2172,28804,-121529,-80141,81937
3.696,0,0,0,58368,2212,-29073,122641,80815,-82641,-58369,-2213,29072,-122642,-80816,82640
3.704,0,0,0,58908,2253,-29340,123751,81488,-83342,-58909,-2254,29339,-123752,-81489,83341
3.712,0,0,0,59445,2295,-29605,124856,82159,-84041,-59446,-2296,29604,-124857,-82160,84040
3.72,0,0,0,59980,2336,-29869,125958,82828,-84738,-59981,-2337,29868,-125959,-82829,84737
3.728,0,0,0,60511,2378,-30132,127055,83495,-85433,-60512,-2379,30131,-127056,-83496,85432
3.736,0,0,0,61040,2420,-30393,128149,84160,-86126,-61041,-2421,30392,-128150,-84161,86125
3.744,0,0,0,61565,2462,-30652,129240,84823,-86818,-61566,-2463,30651,-129241,-84824,86817
3.752,0,0,0,62088,2504,-30910,130326,85484,-87507,-62089,-2505,30909,-130327,-85485,87506
3.76,0,0,0,62608,2546,-31167,131408,86143,-88195,-62609,-2547,31166,-131409,-86144,88194
3.768,0,0,0,63126,2588,-31422,132487,86799,-88881,-63127,-2589,31421,-132488,-86800,88880
3.776,0,0,0,63640,2631,-31676,133562,87454,-89564,-63641,-2632,31675,-133563,-87455,89563
3.784,0,0,0,64152,2673,-31928,134633,88107,-90246,-64153,-2674,31927,-134634,-88108,90245
3.792,0,0,0,64661,2716,-32179,135700,88757,-90926,-64662,-2717,32178,-135701,-88758,90925
3.8,0,0,0,65167,2759,-32429,136763,89406,-91604,-65168,-2760,32428,-136764,-89407,91603
3.808,0,0,0,65670,2801,-32677,137822,90052,-92280,-65671,-2802,32676,-137823,-90053,92279
3.816,0,0,0,66171,2844,-32923,138878,90697,-92954,-66172,-2845,32922,-138879,-90698,92953
3.824,0,0,0,66668,2887,-33168,139929,91339,-93625,-66669,-2888,33167,-139930,-91340,93624
3.832,0,0,0,67163,2930,-33412,140977,91979,-94295,-67164,-2931,33411,-140978,-91980,94294
3.84,0,0,0,67655,2974,-33654,142021,92617,-94963,-67656,-2975,33653,-142022,-92618,94962
3.848,0,0,0,68145,3017,-33895,143060,93252,-95629,-68146,-3018,33894,-143061,-93253,95628
3.856,0,0,0,68631,3060,-34135,144096,93886,-96293,-68632,-3061,34134,-144097,-93887,96292
3.864,0,0,0,69115,3104,-34373,145128,94517,-96954,-69116,-3105,34372,-145129,-94518,96953
3.872,0,0,0,69596,3147,-34609,146156,95147,-97614,-69597,-3148,34608,-146157,-95148,97613
3.88,0,0,0,70075,3191,-34844,147179,95774,-98272,-70076,-3192,34843,-147180,-95775,98271
3.888,0,0,0,70550,3234,-35078,148199,96398,-98927,-70551,-3235,35077,-148200,-96399,98926
3.896,0,0,0,71023,3278,-35311,149215,97021,-99581,-71024,-3279,35310,-149216,-97022,99580
3.904,0,0,0,71493,3321,-35542,150227,97642,-100232,-71494,-3322,35541,-150228,-97643,100231
3.912,0,0,0,71960,3365,-35771,151235,98260,-100881,-71961,-3366,35770,-151236,-98261,100880
3.92,0,0,0,72425,3409,-35999,152239,98876,-101528,-72426,-3410,35998,-152240,-98877,101527
3.928,0,0,0,72887,3452,-36226,153239,99490,-102173,-72888,-3453,36225,-153240,-99491,102172
3.936,0,0,0,73346,3496,-36452,154235,100101,-102815,-73347,-3497,36451,-154236,-100102,102814
3.944,0,0,0,73802,3540,-36676,155226,100710,-103456,-73803,-3541,36675,-155227,-100711,103455
3.952,0,0,0,74256,3583,-36898,156214,101317,-104094,-74257,-3584,36897,-156215,-101318,104093
3.96,0,0,0,74707,3627,-37119,157198,101922,-104730,-74708,-3628,37118,-157199,-101923,104729
3.968,0,0,0,75155,3671,-37339,158177,102525,-105364,-75156,-3672,37338,-158178,-102526,105363
3.976,0,0,0,75600,3715,-37558,159153,103125,-105996,-75601,-3716,37557,-159154,-103126,105995
3.984,0,0,0,76043,3758,-37775,160124,103723,-106626,-76044,-3759,37774,-160125,-103724,106625
3.992,0,0,0,76483,3802,-37991,161091,104318,-107253,-76484,-3803,37990,-161092,-104319,107252
4,0,0,0,76921,3846,-38205,162054,104911,-107878,-76922,-3847,38204,-162055,-104912,107877
4.008,0,0,0,77355,3890,-38418,163013,105502,-108501,-77356,-3891,38417,-163014,-105503,108500
4.016,0,0,0,77787,3933,-38629,163968,106091,-109121,-77788,-3934,38628,-163969,-106092,109120
4.024,0,0,0,78217,3977,-38840,164919,106677,-109740,-78218,-3978,38839,-164920,-106678,109739
4.032,0,0,0,78643,4020,-39049,165866,107261,-110356,-78644,-4021,39048,-165867,-107262,110355
4.04,0,0,0,79067,4064,-39256,166808,107842,-110969,-79068,-4065,39255,-166809,-107843,110968
4.048,0,0,0,79489,4108,-39462,167746,108422,-111581,-79490,-4109,39461,-167747,-108423,111580
4.056,0,0,0,79907,4151,-39667,168680,108998,-112190,-79908,-4152,39666,-168681,-108999,112189
4.064,0,0,0,80323,4194,-39871,169610,109573,-112796,-80324,-4195,39870,-169611,-109574,112795
4.072,0,0,0,80737,4238,-40073,170536,110145,-113400,-80738,-4239,40072,-170537,-110146,113399
4.08,0,0,0,81147,4281,-40274,171457,110714,-114002,-81148,-4282,40273,-171458,-110715,114001
4.088,0,0,0,81555,4324,-40473,172375,111281,-114602,-81556,-4325,40472,-172376,-111282,114601
4.096,0,0,0,81961,4368,-40671,173287,111846,-115199,-81962,-4369,40670,-173288,-111847,115198
4.104,0,0,0,82364,4411,-40868,174196,112408,-115794,-82365,-4412,40867,-174197,-112409,115793
4.112,0,0,0,82764,4454,-41063,175101,112968,-116386,-82765,-4455,41062,-175102,-112969,116385
4.12,0,0,0,83161,4497,-41257,176001,113525,-116976,-83162,-4498,41256,-176002,-113526,116975
4.128,0,0,0,83556,4540,-41450,176897,114080,-117564,-83557,-4541,41449,-176898,-114081,117563
4.136,0,0,0,83948,4583,-41642,177788,114633,-118149,-83949,-4584,41641,-177789,-114634,118148
4.144,0,0,0,84338,4625,-41832,178676,115183,-118732,-84339,-4626,41831,-178677,-115184,118731
4.152,0,0,0,84725,4668,-42021,179559,115730,-119312,-84726,-4669,42020,-179560,-115731,119311
4.16,0,0,0,85109,4711,-42208,180437,116275,-119890,-85110,-4712,42207,-180438,-116276,119889
4.168,0,0,0,85491,4753,-42394,181312,116817,-120465,-85492,-4754,42393,-181313,-116818,120464
4.176,0,0,0,85870,4795,-42579,182182,117357,-121038,-85871,-4796,42578,-182183,-117358,121037
4.184,0,0,0,86247,4838,-42763,183047,117895,-121608,-86248,-4839,42762,-183048,-117896,121607
4.192,0,0,0,86621,4880,-42945,183909,118429,-122175,-86622,-4881,42944,-183910,-118430,122174
4.2,0,0,0,86992,4922,-43126,184766,118962,-122740,-86993,-4923,43125,-184767,-118963,122739
4.208,0,0,0,87361,4964,-43306,185618,119491,-123303,-87362,-4965,43305,-185619,-119492,123302
4.216,0,0,0,87728,5006,-43484,186466,120019,-123863,-87729,-5007,43483,-186467,-120020,123862
4.224,0,0,0,88091,5047,-43661,187310,120543,-124420,-88092,-5048,43660,-187311,-120544,124419
4.232,0,0,0,88452,5089,-43837,188149,121065,-124975,-88453,-5090,43836,-188150,-121066,124974
4.24,0,0,0,88811,5130,-44012,188984,121584,-125528,-88812,-5131,44011,-188985,-121585,125527
4.248,0,0,0,89167,5172,-44185,189815,122101,-126077,-89168,-5173,44184,-189816,-122102,126076
4.256,0,0,0,89520,5213,-44357,190640,122615,-126624,-89521,-5214,44356,-190641,-122616,126623
4.264,0,0,0,89871,5254,-44527,191462,123127,-127168,-89872,-5255,44526,-191463,-123128,127167
4.272,0,0,0,90220,5295,-44697,192279,123635,-127710,-90221,-5296,44696,-192280,-123636,127709
4.28,0,0,0,90565,5336,-44865,193091,124142,-128249,-90566,-5337,44864,-193092,-124143,128248
4.288,0,0,0,90909,5376,-45032,193899,124645,-128786,-90910,-5377,45031,-193900,-124646,128785
4.296,0,0,0,91249,5417,-45197,194703,125146,-129319,-91250,-5418,45196,-194704,-125147,129318
4.304,0,0,0,91588,5457,-45362,195502,125644,-129850,-91589,-5458,45361,-195503,-125645,129849
4.312,0,0,0,91923,5497,-45525,196296,126140,-130378,-91924,-5498,45524,-196297,-126141,130377
4.32,0,0,0,92256,5537,-45686,197086,126632,-130904,-92257,-5538,45685,-197087,-126633,130903
4.328,0,0,0,92587,5577,-45847,197871,127122,-131427,-92588,-5578,45846,-197872,-127123,131426
4.336,0,0,0,92915,5617,-46006,198652,127610,-131947,-92916,-5618,46005,-198653,-127611,131946
4.344,0,0,0,93241,5657,-46164,199428,128094,-132464,-93242,-5658,46163,-199429,-128095,132463
4.352,0,0,0,93564,5696,-46321,200199,128576,-132978,-93565,-5697,46320,-200200,-128577,132977
4.36,0,0,0,93884,5735,-46476,200966,129055,-133490,-93885,-5736,46475,-200967,-129056,133489
4.368,0,0,0,94202,5774,-46631,201728,129531,-133999,-94203,-5775,46630,-201729,-129532,133998
4.376,0,0,0,94518,5813,-46784,202486,130005,-134505,-94519,-5814,46783,-202487,-130006,134504
4.384,0,0,0,94831,5852,-46935,203239,130476,-135008,-94832,-5853,46934,-203240,-130477,135007
4.392,0,0,0,95141,5890,-47086,203987,130943,-135508,-95142,-5891,47085,-203988,-130944,135507
4.4,0,0,0,95449,5929,-47235,204731,131409,-136006,-95450,-5930,47234,-204732,-131410,136005
4.408,0,0,0,95755,5967,-47383,205469,131871,-136500,-95756,-5968,47382,-205470,-131872,136499
4.416,0,0,0,96058,6005,-47530,206204,132330,-136992,-96059,-6006,47529,-206205,-132331,136991
4.424,0,0,0,96359,6043,-47676,206933,132787,-137481,-96360,-6044,47675,-206934,-132788,137480
4.432,0,0,0,96657,6080,-47820,207658,133241,-137967,-96658,-6081,47819,-207659,-133242,137966
4.44,0,0,0,96953,6118,-47963,208378,133692,-138449,-96954,-6119,47962,-208379,-133693,138448
4.448,0,0,0,97246,6155,-48105,209093,134140,-138929,-97247,-6156,48104,-209094,-134141,138928
4.456,0,0,0,97537,6192,-48246,209803,134585,-139406,-97538,-6193,48245,-209804,-134586,139405
4.464,0,0,0,97825,6228,-48385,210509,135027,-139880,-97826,-6229,48384,-210510,-135028,139879
4.472,0,0,0,98111,6265,-48523,211209,135466,-140352,-98112,-6266,48522,-211210,-135467,140351
4.48,0,0,0,98394,6301,-48660,211905,135903,-140820,-98395,-6302,48659,-211906,-135904,140819
4.488,0,0,0,98675,6338,-48796,212596,136336,-141285,-98676,-6339,48795,-212597,-136337,141284
4.496,0,0,0,98953,6374,-48931,213283,136767,-141747,-98954,-6375,48930,-213284,-136768,141746
4.504,0,0,0,99230,6409,-49064,213964,137194,-142205,-99231,-6410,49063,-213965,-137195,142204
4.512,0,0,0,99503,6445,-49197,214640,137619,-142661,-99504,-6446,49196,-214641,-137620,142660
4.52,0,0,0,99774,6480,-49328,215312,138040,-143114,-99775,-6481,49327,-215313,-138041,143113
4.528,0,0,0,100043,6515,-49457,215979,138459,-143564,-100044,-6516,49456,-215980,-138460,143563
4.536,0,0,0,100309,6550,-49586,216640,138875,-144010,-100310,-6551,49585,-216641,-138876,144009
4.544,0,0,0,100573,6585,-49713,217297,139287,-144454,-100574,-6586,49712,-217298,-139288,144453
4.552,0,0,0,100835,6619,-49840,217949,139697,-144894,-100836,-6620,49839,-217950,-139698,144893
4.56,0,0,0,101094,6653,-49965,218596,140103,-145331,-101095,-6654,49964,-218597,-140104,145330
4.568,0,0,0,101350,6687,-50089,219238,140507,-145765,-101351,-6688,50088,-219239,-140508,145764
4.576,0,0,0,101605,6721,-50211,219875,140907,-146196,-101606,-6722,50210,-219876,-140908,146195
4.584,0,0,0,101856,6754,-50333,220507,141305,-146624,-101857,-6755,50332,-220508,-141306,146623
4.592,0,0,0,102106,6788,-50453,221133,141699,-147048,-102107,-6789,50452,-221134,-141700,147047
4.6,0,0,0,102353,6821,-50572,221755,142090,-147469,-102354,-6822,50571,-221756,-142091,147468
4.608,0,0,0,102597,6853,-50690,222372,142478,-147887,-102598,-6854,50689,-222373,-142479,147886
4.616,0,0,0,102839,6886,-50807,222983,142863,-148302,-102840,-6887,50806,-222984,-142864,148301
4.624,0,0,0,103079,6918,-50922,223590,143245,-148713,-103080,-6919,50921,-223591,-143246,148712
4.632,0,0,0,103316,6950,-51037,224191,143623,-149121,-103317,-6951,51036,-224192,-143624,149120
4.64,0,0,0,103551,6982,-51150,224787,143999,-149526,-103552,-6983,51149,-224788,-144000,149525
4.648,0,0,0,103784,7013,-51262,225378,144371,-149928,-103785,-7014,51261,-225379,-144372,149927
4.656,0,0,0,104014,7045,-51373,225964,144740,-150326,-104015,-7046,51372,-225965,-144741,150325
4.664,0,0,0,104242,7076,-51482,226545,145106,-150721,-104243,-7077,51481,-226546,-145107,150720
4.672,0,0,0,104467,7106,-51591,227121,145469,-151112,-104468,-7107,51590,-227122,-145470,151111
4.68,0,0,0,104690,7137,-51698,227691,145828,-151500,-104691,-7138,51697,-227692,-145829,151499
4.688,0,0,0,104911,7167,-51804,228256,146185,-151885,-104912,-7168,51803,-228257,-146186,151884
4.696,0,0,0,105129,7197,-51909,228816,146537,-152266,-105130,-7198,51908,-228817,-146538,152265
4.704,0,0,0,105345,7227,-52013,229370,146887,-152643,-105346,-7228,52012,-229371,-146888,152642
4.712,0,0,0,105558,7256,-52116,229919,147234,-153018,-105559,-7257,52115,-229920,-147235,153017
4.72,0,0,0,105770,7285,-52218,230463,147577,-153388,-105771,-7286,52217,-230464,-147578,153387
4.728,0,0,0,105978,7314,-52318,231002,147917,-153756,-105979,-7315,52317,-231003,-147918,153755
4.736,0,0,0,106185,7343,-52417,231535,148253,-154120,-106186,-7344,52416,-231536,-148254,154119
4.744,0,0,0,106389,7371,-52515,232063,148586,-154480,-106390,-7372,52514,-232064,-148587,154479
4.752,0,0,0,106590,7399,-52612,232585,148916,-154837,-106591,-7400,52611,-232586,-148917,154836
4.76,0,0,0,106789,7427,-52708,233102,149242,-155190,-106790,-7428,52707,-233103,-149243,155189
4.768,0,0,0,106986,7455,-52802,233614,149566,-155539,-106987,-7456,52801,-233615,-149567,155538
4.776,0,0,0,107181,7482,-52896,234120,149885,-155885,-107182,-7483,52895,-234121,-149886,155884
4.784,0,0,0,107373,7509,-52988,234620,150201,-156228,-107374,-7510,52987,-234621,-150202,156227
4.792,0,0,0,107562,7535,-53079,235116,150514,-156566,-107563,-7536,53078,-235117,-150515,156565
4.8,0,0,0,107750,7562,-53169,235605,150824,-156902,-107751,-7563,53168,-235606,-150825,156901
4.808,0,0,0,107935,7588,-53258,236089,151130,-157233,-107936,-7589,53257,-236090,-151131,157232
4.816,0,0,0,108117,7614,-53346,236568,151432,-157561,-108118,-7615,53345,-236569,-151433,157560
4.824,0,0,0,108298,7639,-53432,237041,151731,-157885,-108299,-7640,53431,-237042,-151732,157884
4.832,0,0,0,108476,7664,-53518,237508,152027,-158205,-108477,-7665,53517,-237509,-152028,158204
4.84,0,0,0,108651,7689,-53602,237970,152319,-158522,-108652,-7690,53601,-237971,-152320,158521
4.848,0,0,0,108824,7714,-53685,238426,152607,-158835,-108825,-7715,53684,-238427,-152608,158834
4.856,0,0,0,108995,7738,-53767,238877,152892,-159144,-108996,-7739,53766,-238878,-152893,159143
