t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
7.456,0,0,0,177092,20551,-85378,330732,180967,-189915,-177093,-20552,85377,-330733,-180968,189914
7.464,0,0,0,177249,20588,-85448,331028,181103,-190066,-177250,-20589,85447,-331029,-181104,190065
7.472,0,0,0,177405,20625,-85518,331322,181238,-190216,-177406,-20626,85517,-331323,-181239,190215
7.48,0,0,0,177561,20661,-85587,331615,181373,-190365,-177562,-20662,85586,-331616,-181374,190364
7.488,0,0,0,177716,20698,-85656,331907,181507,-190514,-177717,-20699,85655,-331908,-181508,190513
7.496,0,0,0,177870,20734,-85725,332197,181641,-190662,-177871,-20735,85724,-332198,-181642,190661
7.504,0,0,0,178024,20770,-85793,332486,181774,-190810,-178025,-20771,85792,-332487,-181775,190809
7.512,0,0,0,178177,20806,-85861,332774,181906,-190956,-178178,-20807,85860,-332775,-181907,190955
7.52,0,0,0,178329,20842,-85929,333061,182038,-191103,-178330,-20843,85928,-333062,-182039,191102
7.528,0,0,0,178480,20878,-85997,333346,182169,-191248,-178481,-20879,85996,-333347,-182170,191247
7.536,0,0,0,178631,20913,-86064,333630,182299,-191393,-178632,-20914,86063,-333631,-182300,191392
7.544,0,0,0,178781,20949,-86130,333913,182429,-191537,-178782,-20950,86129,-333914,-182430,191536
7.552,0,0,0,178931,20984,-86197,334194,182559,-191680,-178932,-20985,86196,-334195,-182560,191679
7.56,0,0,0,179079,21019,-86263,334474,182687,-191823,-179080,-21020,86262,-334475,-182688,191822
7.568,0,0,0,179227,21054,-86329,334753,182815,-191965,-179228,-21055,86328,-334754,-182816,191964
7.576,0,0,0,179375,21089,-86394,335030,182942,-192106,-179376,-21090,86393,-335031,-182943,192105
7.584,0,0,0,179521,21124,-86459,335307,183069,-192247,-179522,-21125,86458,-335308,-183070,192246
7.592,0,0,0,179667,21159,-86524,335582,183195,-192387,-179668,-21160,86523,-335583,-183196,192386
7.6,0,0,0,179812,21193,-86589,335855,183321,-192526,-179813,-21194,86588,-335856,-183322,192525
7.608,0,0,0,179957,21227,-86653,336128,183445,-192665,-179958,-21228,86652,-336129,-183446,192664
7.616,0,0,0,180100,21262,-86716,336399,183570,-192803,-180101,-21263,86715,-336400,-183571,192802
7.624,0,0,0,180243,21296,-86780,336668,183693,-192940,-180244,-21297,86779,-336669,-183694,192939
7.632,0,0,0,180386,21330,-86843,336937,183816,-193076,-180387,-21331,86842,-336938,-183817,193075
7.64,0,0,0,180527,21363,-86906,337204,183938,-193212,-180528,-21364,86905,-337205,-183939,193211
7.648,0,0,0,180668,21397,-86968,337470,184060,-193347,-180669,-21398,86967,-337471,-184061,193346
7.656,0,0,0,180808,21431,-87031,337734,184181,-193482,-180809,-21432,87030,-337735,-184182,193481
7.664,0,0,0,180948,21464,-87092,337997,184301,-193616,-180949,-21465,87091,-337998,-184302,193615
7.672,0,0,0,181086,21497,-87154,338259,184421,-193749,-181087,-21498,87153,-338260,-184422,193748
7.68,0,0,0,181225,21530,-87215,338519,184540,-193881,-181226,-21531,87214,-338520,-184541,193880
7.688,0,0,0,181362,21563,-87276,338778,184659,-194013,-181363,-21564,87275,-338779,-184660,194012
7.696,0,0,0,181498,21596,-87336,339036,184776,-194144,-181499,-21597,87335,-339037,-184777,194143
7.704,0,0,0,181634,21629,-87397,339293,184894,-194274,-181635,-21630,87396,-339294,-184895,194273
7.712,0,0,0,181769,21661,-87456,339548,185010,-194404,-181770,-21662,87455,-339549,-185011,194403
7.72,0,0,0,181904,21693,-87516,339802,185126,-194533,-181905,-21694,87515,-339803,-185127,194532
7.728,0,0,0,182037,21726,-87575,340054,185241,-194661,-182038,-21727,87574,-340055,-185242,194660
7.736,0,0,0,182170,21758,-87634,340305,185356,-194789,-182171,-21759,87633,-340306,-185357,194788
7.744,0,0,0,182303,21790,-87692,340555,185470,-194915,-182304,-21791,87691,-340556,-185471,194914
7.752,0,0,0,182434,21821,-87751,340803,185583,-195041,-182435,-21822,87750,-340804,-185584,195040
7.76,0,0,0,182565,21853,-87808,341050,185696,-195167,-182566,-21854,87807,-341051,-185697,195166
7.768,0,0,0,182695,21884,-87866,341296,185808,-195292,-182696,-21885,87865,-341297,-185809,195291
7.776,0,0,0,182824,21916,-87923,341540,185920,-195416,-182825,-21917,87922,-341541,-185921,195415
7.784,0,0,0,182953,21947,-87980,341783,186030,-195539,-182954,-21948,87979,-341784,-186031,195538
7.792,0,0,0,183081,21978,-88037,342025,186140,-195662,-183082,-21979,88036,-342026,-186141,195661
7.8,0,0,0,183208,22008,-88093,342265,186250,-195783,-183209,-22009,88092,-342266,-186251,195782
7.808,0,0,0,183334,22039,-88149,342504,186359,-195905,-183335,-22040,88148,-342505,-186360,195904
7.816,0,0,0,183460,22070,-88204,342742,186467,-196025,-183461,-22071,88203,-342743,-186468,196024
7.824,0,0,0,183585,22100,-88259,342978,186574,-196145,-183586,-22101,88258,-342979,-186575,196144
7.832,0,0,0,183709,22130,-88314,343212,186681,-196264,-183710,-22131,88313,-343213,-186682,196263
7.84,0,0,0,183832,22160,-88369,343446,186788,-196382,-183833,-22161,88368,-343447,-186789,196381
7.848,0,0,0,183955,22190,-88423,343678,186893,-196500,-183956,-22191,88422,-343679,-186894,196499
7.856,0,0,0,184077,22220,-88476,343908,186998,-196617,-184078,-22221,88475,-343909,-186999,196616
7.864,0,0,0,184198,22249,-88530,344138,187102,-196733,-184199,-22250,88529,-344139,-187103,196732
7.872,0,0,0,184319,22279,-88583,344365,187206,-196848,-184320,-22280,88582,-344366,-187207,196847
7.88,0,0,0,184438,22308,-88636,344592,187309,-196963,-184439,-22309,88635,-344593,-187310,196962
7.888,0,0,0,184557,22337,-88688,344817,187411,-197077,-184558,-22338,88687,-344818,-187412,197076
7.896,0,0,0,184676,22366,-88740,345041,187513,-197190,-184677,-22367,88739,-345042,-187514,197189
7.904,0,0,0,184793,22394,-88792,345263,187614,-197303,-184794,-22395,88791,-345264,-187615,197302
7.912,0,0,0,184910,22423,-88844,345484,187714,-197415,-184911,-22424,88843,-345485,-187715,197414
7.92,0,0,0,185026,22451,-88895,345703,187814,-197526,-185027,-22452,88894,-345704,-187815,197525
7.928,0,0,0,185141,22480,-88946,345921,187913,-197636,-185142,-22481,88945,-345922,-187914,197635
7.936,0,0,0,185255,22508,-88996,346138,188011,-197746,-185256,-22509,88995,-346139,-188012,197745
7.944,0,0,0,185369,22536,-89046,346353,188109,-197855,-185370,-22537,89045,-346354,-188110,197854
7.952,0,0,0,185482,22563,-89096,346567,188206,-197963,-185483,-22564,89095,-346568,-188207,197962
7.96,0,0,0,185594,22591,-89145,346779,188302,-198071,-185595,-22592,89144,-346780,-188303,198070
7.968,0,0,0,185705,22618,-89194,346990,188398,-198177,-185706,-22619,89193,-346991,-188399,198176
7.976,0,0,0,185816,22645,-89243,347200,188493,-198283,-185817,-22646,89242,-347201,-188494,198282
7.984,0,0,0,185926,22672,-89291,347408,188587,-198389,-185927,-22673,89290,-347409,-188588,198388
7.992,0,0,0,186035,22699,-89339,347614,188681,-198493,-186036,-22700,89338,-347615,-188682,198492
8,0,0,0,186143,22726,-89387,347820,188774,-198597,-186144,-22727,89386,-347821,-188775,198596
8.008,0,0,0,186251,22752,-89434,348023,188867,-198700,-186252,-22753,89433,-348024,-188868,198699
8.016,0,0,0,186358,22779,-89481,348226,188958,-198803,-186359,-22780,89480,-348227,-188959,198802
8.024,0,0,0,186464,22805,-89528,348427,189049,-198904,-186465,-22806,89527,-348428,-189050,198903
8.032,0,0,0,186569,22831,-89574,348626,189140,-199005,-186570,-22832,89573,-348627,-189141,199004
8.04,0,0,0,186674,22857,-89620,348824,189229,-199105,-186675,-22858,89619,-348825,-189230,199104
8.048,0,0,0,186777,22882,-89666,349021,189318,-199204,-186778,-22883,89665,-349022,-189319,199203
8.056,0,0,0,186880,22908,-89711,349216,189407,-199303,-186881,-22909,89710,-349217,-189408,199302
8.064,0,0,0,186982,22933,-89756,349410,189494,-199401,-186983,-22934,89755,-349411,-189495,199400
8.072,0,0,0,187084,22958,-89800,349602,189581,-199498,-187085,-22959,89799,-349603,-189582,199497
8.08,0,0,0,187184,22983,-89845,349793,189668,-199594,-187185,-22984,89844,-349794,-189669,199593
8.088,0,0,0,187284,23008,-89888,349982,189753,-199690,-187285,-23009,89887,-349983,-189754,199689
8.096,0,0,0,187383,23033,-89932,350170,189838,-199785,-187384,-23034,89931,-350171,-189839,199784
8.104,0,0,0,187482,23057,-89975,350356,189922,-199879,-187483,-23058,89974,-350357,-189923,199878
8.112,0,0,0,187579,23081,-90018,350541,190006,-199973,-187580,-23082,90017,-350542,-190007,199972
8.12,0,0,0,187676,23105,-90060,350724,190089,-200065,-187677,-23106,90059,-350725,-190090,200064
8.128,0,0,0,187772,23129,-90102,350906,190171,-200157,-187773,-23130,90101,-350907,-190172,200156
8.136,0,0,0,187867,23153,-90144,351087,190253,-200248,-187868,-23154,90143,-351088,-190254,200247
8.144,0,0,0,187961,23176,-90185,351265,190334,-200338,-187962,-23177,90184,-351266,-190335,200337
8.152,0,0,0,188055,23199,-90227,351443,190414,-200428,-188056,-23200,90226,-351444,-190415,200427
8.16,0,0,0,188147,23223,-90267,351619,190493,-200517,-188148,-23224,90266,-351620,-190494,200516
8.168,0,0,0,188239,23245,-90308,351793,190572,-200605,-188240,-23246,90307,-351794,-190573,200604
8.176,0,0,0,188331,23268,-90347,351966,190650,-200692,-188332,-23269,90346,-351967,-190651,200691
8.184,0,0,0,188421,23291,-90387,352138,190727,-200779,-188422,-23292,90386,-352139,-190728,200778
8.192,0,0,0,188510,23313,-90426,352308,190804,-200864,-188511,-23314,90425,-352309,-190805,200863
8.2,0,0,0,188599,23335,-90465,352476,190880,-200949,-188600,-23336,90464,-352477,-190881,200948
8.208,0,0,0,188687,23357,-90504,352643,190956,-201034,-188688,-23358,90503,-352644,-190957,201033
8.216,0,0,0,188774,23379,-90542,352809,191030,-201117,-188775,-23380,90541,-352810,-191031,201116
8.224,0,0,0,188861,23401,-90580,352972,191104,-201200,-188862,-23402,90579,-352973,-191105,201199
8.232,0,0,0,188946,23422,-90617,353135,191177,-201282,-188947,-23423,90616,-353136,-191178,201281
8.24,0,0,0,189031,23443,-90654,353296,191250,-201363,-189032,-23444,90653,-353297,-191251,201362
8.248,0,0,0,189115,23464,-90691,353455,191322,-201443,-189116,-23465,90690,-353456,-191323,201442
8.256,0,0,0,189198,23485,-90728,353613,191393,-201523,-189199,-23486,90727,-353614,-191394,201522
8.264,0,0,0,189280,23506,-90764,353769,191463,-201602,-189281,-23507,90763,-353770,-191464,201601
8.272,0,0,0,189362,23526,-90799,353924,191533,-201680,-189363,-23527,90798,-353925,-191534,201679
8.28,0,0,0,189442,23546,-90835,354077,191602,-201757,-189443,-23547,90834,-354078,-191603,201756
8.288,0,0,0,189522,23566,-90870,354229,191670,-201833,-189523,-23567,90869,-354230,-191671,201832
8.296,0,0,0,189601,23586,-90904,354379,191738,-201909,-189602,-23587,90903,-354380,-191739,201908
8.304,0,0,0,189679,23606,-90938,354527,191805,-201984,-189680,-23607,90937,-354528,-191806,201983
8.312,0,0,0,189757,23625,-90972,354674,191871,-202058,-189758,-23626,90971,-354675,-191872,202057
8.32,0,0,0,189833,23645,-91006,354820,191937,-202131,-189834,-23646,91005,-354821,-191938,202130
8.328,0,0,0,189909,23664,-91039,354964,192001,-202204,-189910,-23665,91038,-354965,-192002,202203
8.336,0,0,0,189984,23682,-91072,355106,192065,-202275,-189985,-23683,91071,-355107,-192066,202274
8.344,0,0,0,190058,23701,-91104,355247,192129,-202346,-190059,-23702,91103,-355248,-192130,202345
8.352,0,0,0,190131,23719,-91136,355386,192191,-202416,-190132,-23720,91135,-355387,-192192,202415
8.36,0,0,0,190204,23738,-91168,355523,192253,-202486,-190205,-23739,91167,-355524,-192254,202485
8.368,0,0,0,190275,23756,-91199,355659,192315,-202554,-190276,-23757,91198,-355660,-192316,202553
8.376,0,0,0,190346,23774,-91230,355794,192375,-202622,-190347,-23775,91229,-355795,-192376,202621
8.384,0,0,0,190416,23791,-91260,355927,192435,-202689,-190417,-23792,91259,-355928,-192436,202688
8.392,0,0,0,190485,23809,-91291,356058,192494,-202755,-190486,-23810,91290,-356059,-192495,202754
8.4,0,0,0,190553,23826,-91320,356188,192552,-202820,-190554,-23827,91319,-356189,-192553,202819
8.408,0,0,0,190621,23843,-91350,356316,192610,-202885,-190622,-23844,91349,-356317,-192611,202884
8.416,0,0,0,190687,23860,-91379,356442,192667,-202948,-190688,-23861,91378,-356443,-192668,202947
8.424,0,0,0,190753,23876,-91408,356567,192723,-203011,-190754,-23877,91407,-356568,-192724,203010
8.432,0,0,0,190818,23893,-91436,356690,192778,-203073,-190819,-23894,91435,-356691,-192779,203072
8.44,0,0,0,190882,23909,-91464,356812,192833,-203135,-190883,-23910,91463,-356813,-192834,203134
8.448,0,0,0,190945,23925,-91491,356932,192887,-203195,-190946,-23926,91490,-356933,-192888,203194
8.456,0,0,0,191007,23941,-91519,357051,192940,-203255,-191008,-23942,91518,-357052,-192941,203254
8.464,0,0,0,191069,23956,-91545,357167,192992,-203313,-191070,-23957,91544,-357168,-192993,203312
8.472,0,0,0,191129,23971,-91572,357283,193044,-203371,-191130,-23972,91571,-357284,-193045,203370
8.48,0,0,0,191189,23987,-91598,357396,193095,-203429,-191190,-23988,91597,-357397,-193096,203428
8.488,0,0,0,191248,24002,-91624,357508,193145,-203485,-191249,-24003,91623,-357509,-193146,203484
8.496,0,0,0,191306,24016,-91649,357618,193195,-203540,-191307,-24017,91648,-357619,-193196,203539
8.504,0,0,0,191363,24031,-91674,357727,193244,-203595,-191364,-24032,91673,-357728,-193245,203594
8.512,0,0,0,191419,24045,-91698,357834,193292,-203649,-191420,-24046,91697,-357835,-193293,203648
8.52,0,0,0,191474,24059,-91723,357940,193339,-203702,-191475,-24060,91722,-357941,-193340,203701
8.528,0,0,0,191529,24073,-91746,358043,193386,-203754,-191530,-24074,91745,-358044,-193387,203753
8.536,0,0,0,191583,24086,-91770,358145,193432,-203805,-191584,-24087,91769,-358146,-193433,203804
8.544,0,0,0,191635,24100,-91793,358246,193477,-203856,-191636,-24101,91792,-358247,-193478,203855
8.552,0,0,0,191687,24113,-91816,358345,193521,-203906,-191688,-24114,91815,-358346,-193522,203905
8.56,0,0,0,191738,24126,-91838,358442,193565,-203954,-191739,-24127,91837,-358443,-193566,203953
8.568,0,0,0,191789,24139,-91860,358537,193607,-204002,-191790,-24140,91859,-358538,-193608,204001
8.576,0,0,0,191838,24151,-91881,358631,193649,-204050,-191839,-24152,91880,-358632,-193650,204049
8.584,0,0,0,191886,24164,-91902,358723,193691,-204096,-191887,-24165,91901,-358724,-193692,204095
8.592,0,0,0,191934,24176,-91923,358813,193731,-204141,-191935,-24177,91922,-358814,-193732,204140
8.6,0,0,0,191980,24188,-91943,358902,193771,-204186,-191981,-24189,91942,-358903,-193772,204185
8.608,0,0,0,192026,24199,-91963,358989,193810,-204230,-192027,-24200,91962,-358990,-193811,204229
8.616,0,0,0,192071,24211,-91983,359074,193848,-204273,-192072,-24212,91982,-359075,-193849,204272
8.624,0,0,0,192115,24222,-92002,359158,193886,-204315,-192116,-24223,92001,-359159,-193887,204314
8.632,0,0,0,192158,24233,-92021,359240,193923,-204356,-192159,-24234,92020,-359241,-193924,204355
8.64,0,0,0,192200,24243,-92039,359320,193959,-204396,-192201,-24244,92038,-359321,-193960,204395
8.648,0,0,0,192241,24254,-92057,359399,193994,-204436,-192242,-24255,92056,-359400,-193995,204435
8.656,0,0,0,192282,24264,-92075,359476,194028,-204474,-192283,-24265,92074,-359477,-194029,204473
8.664,0,0,0,192321,24274,-92092,359551,194062,-204512,-192322,-24275,92091,-359552,-194063,204511
8.672,0,0,0,192360,24284,-92109,359624,194095,-204549,-192361,-24285,92108,-359625,-194096,204548
8.68,0,0,0,192397,24294,-92125,359696,194127,-204585,-192398,-24295,92124,-359697,-194128,204584
8.688,0,0,0,192434,24303,-92141,359766,194158,-204620,-192435,-24304,92140,-359767,-194159,204619
8.696,0,0,0,192470,24312,-92157,359834,194189,-204654,-192471,-24313,92156,-359835,-194190,204653
8.704,0,0,0,192505,24321,-92172,359900,194218,-204688,-192506,-24322,92171,-359901,-194219,204687
8.712,0,0,0,192539,24330,-92187,359965,194247,-204720,-192540,-24331,92186,-359966,-194248,204719
8.72,0,0,0,192572,24338,-92201,360028,194276,-204752,-192573,-24339,92200,-360029,-194277,204751
8.728,0,0,0,192604,24346,-92215,360089,194303,-204783,-192605,-24347,92214,-360090,-194304,204782
8.736,0,0,0,192635,24354,-92229,360149,194330,-204812,-192636,-24355,92228,-360150,-194331,204811
8.744,0,0,0,192666,24362,-92242,360206,194356,-204841,-192667,-24363,92241,-360207,-194357,204840
8.752,0,0,0,192695,24370,-92255,360262,194381,-204870,-192696,-24371,92254,-360263,-194382,204869
8.76,0,0,0,192723,24377,-92267,360316,194405,-204897,-192724,-24378,92266,-360317,-194406,204896
8.768,0,0,0,192751,24384,-92279,360369,194428,-204923,-192752,-24385,92278,-360370,-194429,204922
8.776,0,0,0,192777,24391,-92291,360420,194451,-204949,-192778,-24392,92290,-360421,-194452,204948
8.784,0,0,0,192803,24397,-92302,360468,194473,-204973,-192804,-24398,92301,-360469,-194474,204972
8.792,0,0,0,192828,24404,-92313,360515,194494,-204997,-192829,-24405,92312,-360516,-194495,204996
8.8,0,0,0,192852,24410,-92323,360561,194514,-205019,-192853,-24411,92322,-360562,-194515,205018
8.808,0,0,0,192874,24415,-92333,360604,194534,-205041,-192875,-24416,92332,-360605,-194535,205040
8.816,0,0,0,192896,24421,-92342,360646,194552,-205062,-192897,-24422,92341,-360647,-194553,205061
8.824,0,0,0,192917,24426,-92351,360686,194570,-205082,-192918,-24427,92350,-360687,-194571,205081
8.832,0,0,0,192937,24432,-92360,360724,194587,-205101,-192938,-24433,92359,-360725,-194588,205100
8.84,0,0,0,192956,24436,-92368,360760,194604,-205120,-192957,-24437,92367,-360761,-194605,205119
8.848,0,0,0,192974,24441,-92376,360795,194619,-205137,-192975,-24442,92375,-360796,-194620,205136
8.856,0,0,0,192992,24445,-92384,360827,194634,-205153,-192993,-24446,92383,-360828,-194635,205152
8.864,0,0,0,193008,24450,-92391,360858,194647,-205169,-193009,-24451,92390,-360859,-194648,205168
8.872,0,0,0,193023,24453,-92397,360887,194660,-205183,-193024,-24454,92396,-360888,-194661,205182
8.88,0,0,0,193037,24457,-92404,360914,194672,-205197,-193038,-24458,92403,-360915,-194673,205196
8.888,0,0,0,193050,24461,-92409,360939,194684,-205210,-193051,-24462,92408,-360940,-194685,205209
8.896,0,0,0,193063,24464,-92415,360963,194694,-205221,-193064,-24465,92414,-360964,-194695,205220
8.904,0,0,0,193074,24467,-92420,360985,194704,-205232,-193075,-24468,92419,-360986,-194705,205231
8.912,0,0,0,193085,24469,-92424,361004,194713,-205242,-193086,-24470,92423,-361005,-194714,205241
8.92,0,0,0,193094,24472,-92428,361022,194721,-205251,-193095,-24473,92427,-361023,-194722,205250
8.928,0,0,0,193102,24474,-92432,361038,194728,-205259,-193103,-24475,92431,-361039,-194729,205258
8.936,0,0,0,193110,24476,-92435,361052,194734,-205266,-193111,-24477,92434,-361053,-194735,205265
8.944,0,0,0,193116,24477,-92438,361065,194740,-205273,-193117,-24478,92437,-361066,-194741,205272
8.952,0,0,0,193122,24479,-92440,361075,194745,-205278,-193123,-24480,92439,-361076,-194746,205277
8.96,0,0,0,193126,24480,-92442,361084,194748,-205282,-193127,-24481,92441,-361085,-194749,205281
8.968,0,0,0,193130,24481,-92444,361090,194751,-205285,-193131,-24482,92443,-361091,-194752,205284
8.976,0,0,0,193132,24497,-92445,361095,194753,-205288,-193133,-24466,92444,-361096,-194754,205287
8.984,0,0,0,193134,24482,-92446,361098,194755,-205289,-193135,-24483,92445,-361099,-194756,205288
8.992,0,0,0,193150,24498,-92430,361099,194771,-205290,-193119,-24467,92461,-361100,-194740,205289
9,0,0,0,193134,24482,-92446,361115,194755,-205274,-193135,-24483,92445,-361084,-194756,205305
9.008,0,0,0,193131,24490,-92440,361098,194751,-205294,-193138,-24475,92451,-361100,-194761,205284
9.016,0,0,0,193123,24513,-92423,361097,194738,-205307,-193146,-24452,92468,-361102,-194773,205272
9.024,0,0,0,193110,24551,-92394,361094,194716,-205328,-193160,-24413,92497,-361104,-194795,205251
9.032,0,0,0,193091,24605,-92354,361091,194686,-205357,-193178,-24360,92537,-361108,-194825,205221
9.04,0,0,0,193067,24673,-92303,361086,194648,-205394,-193202,-24292,92588,-361112,-194863,205184
9.048,0,0,0,193037,24756,-92241,361081,194602,-205440,-193232,-24209,92650,-361117,-194909,205138
9.056,0,0,0,193003,24853,-92168,361074,194547,-205493,-193266,-24111,92722,-361123,-194963,205085
9.064,0,0,0,192963,24965,-92085,361066,194484,-205553,-193305,-24000,92805,-361129,-195025,205023
9.072,0,0,0,192919,25090,-91991,361057,194414,-205621,-193349,-23874,92899,-361136,-195095,204954
9.08,0,0,0,192869,25229,-91887,361046,194335,-205697,-193397,-23735,93003,-361144,-195172,204877
9.088,0,0,0,192815,25382,-91773,361035,194249,-205780,-193450,-23582,93117,-361152,-195256,204792
9.096,0,0,0,192755,25548,-91649,361022,194154,-205869,-193508,-23415,93241,-361160,-195348,204700
9.104,0,0,0,192691,25727,-91515,361007,194053,-205966,-193570,-23236,93374,-361168,-195447,204600
9.112,0,0,0,192622,25919,-91371,360991,193943,-206069,-193637,-23043,93518,-361177,-195552,204492
9.12,0,0,0,192549,26123,-91218,360973,193826,-206178,-193707,-22838,93670,-361185,-195664,204377
9.128,0,0,0,192470,26340,-91055,360953,193702,-206294,-193782,-22620,93832,-361193,-195783,204255
9.136,0,0,0,192387,26570,-90883,360931,193570,-206416,-193861,-22389,94003,-361201,-195908,204125
9.144,0,0,0,192299,26811,-90702,360908,193430,-206544,-193943,-22147,94183,-361209,-196039,203988
9.152,0,0,0,192207,27064,-90512,360882,193284,-206677,-194030,-21892,94372,-361216,-196176,203844
9.16,0,0,0,192110,27328,-90313,360854,193130,-206817,-194120,-21626,94569,-361222,-196318,203693
9.168,0,0,0,192008,27604,-90106,360823,192969,-206961,-194213,-21348,94775,-361227,-196466,203534
9.176,0,0,0,191902,27891,-89890,360791,192800,-207111,-194310,-21059,94989,-361232,-196620,203368
9.184,0,0,0,191791,28188,-89665,360755,192625,-207265,-194410,-20758,95211,-361235,-196779,203195
9.192,0,0,0,191676,28497,-89433,360717,192442,-207425,-194513,-20447,95440,-361237,-196943,203016
9.2,0,0,0,191557,28815,-89192,360676,192253,-207589,-194619,-20124,95678,-361221,-197112,202829
9.208,0,0,0,191433,29144,-88944,360632,192056,-207757,-194728,-19791,95923,-361236,-197285,202635
9.216,0,0,0,191304,29483,-88688,360585,191853,-207930,-194840,-19448,96176,-361233,-197463,202434
9.224,0,0,0,191172,29832,-88424,360535,191642,-208106,-194955,-19094,96436,-361228,-197645,202226
9.232,0,0,0,191035,30191,-88153,360481,191425,-208287,-195072,-18731,96703,-361221,-197831,202012
9.24,0,0,0,190893,30558,-87874,360424,191201,-208471,-195192,-18357,96976,-361211,-198021,201790
9.248,0,0,0,190748,30935,-87589,360364,190970,-208658,-195314,-17974,97257,-361200,-198214,201562
9.256,0,0,0,190598,31321,-87296,360299,190733,-208849,-195438,-17582,97544,-361186,-198411,201327
9.264,0,0,0,190444,31715,-86997,360231,190488,-209043,-195564,-17180,97837,-361169,-198612,201086
9.272,0,0,0,190286,32118,-86691,360159,190238,-209239,-195692,-16769,98137,-361149,-198815,200837
9.28,0,0,0,190123,32529,-86378,360083,189980,-209438,-195822,-16350,98442,-361126,-199022,200582
9.288,0,0,0,189957,32948,-86060,360002,189716,-209640,-195954,-15921,98754,-361100,-199231,200321
9.296,0,0,0,189786,33374,-85734,359917,189446,-209843,-196087,-15485,99071,-361071,-199443,200053
9.304,0,0,0,189612,33809,-85403,359828,189169,-210049,-196222,-15040,99393,-361039,-199657,199778
9.312,0,0,0,189433,34250,-85066,359734,188886,-210257,-196358,-14586,99721,-361003,-199873,199498
9.32,0,0,0,189250,34699,-84724,359635,188597,-210466,-196495,-14126,100053,-360963,-200091,199210
9.328,0,0,0,189064,35155,-84376,359532,188301,-210677,-196633,-13657,100391,-360919,-200311,198917
9.336,0,0,0,188873,35617,-84022,359424,187999,-210889,-196773,-13181,100734,-360871,-200533,198617
9.344,0,0,0,188679,36086,-83663,359310,187691,-211102,-196913,-12698,101081,-360820,-200756,198310
9.352,0,0,0,188481,36561,-83299,359192,187377,-211316,-197054,-12207,101432,-360764,-200980,197998
9.36,0,0,0,188279,37042,-82930,359068,187057,-211531,-197196,-11710,101788,-360703,-201205,197680
9.368,0,0,0,188073,37529,-82557,358939,186730,-211746,-197338,-11206,102147,-360639,-201432,197355
9.376,0,0,0,187863,38022,-82179,358805,186398,-211962,-197481,-10696,102511,-360569,-201659,197025
9.384,0,0,0,187650,38520,-81796,358665,186061,-212178,-197624,-10179,102878,-360495,-201887,196688
9.392,0,0,0,187433,39023,-81410,358520,185717,-212394,-197767,-9656,103249,-360417,-202115,196346
9.4,0,0,0,187213,39531,-81019,358369,185368,-212609,-197910,-9127,103623,-360333,-202343,195998
9.408,0,0,0,186989,40044,-80624,358213,185013,-212825,-198054,-8593,104000,-360244,-202572,195644
9.416,0,0,0,186761,40561,-80226,358050,184653,-213040,-198197,-8053,104380,-360151,-202800,195285
9.424,0,0,0,186530,41083,-79823,357882,184287,-213254,-198340,-7508,104763,-360052,-203028,194920
9.432,0,0,0,186296,41609,-79418,357708,183916,-213468,-198483,-6958,105148,-359948,-203256,194550
9.44,0,0,0,186059,42138,-79009,357529,183540,-213680,-198626,-6403,105536,-359839,-203483,194174
9.448,0,0,0,185818,42672,-78598,357343,183159,-213892,-198768,-5843,105926,-359724,-203710,193793
9.456,0,0,0,185574,43208,-78183,357151,182772,-214102,-198909,-5279,106318,-359604,-203936,193407
9.464,0,0,0,185326,43749,-77766,356954,182381,-214311,-199050,-4711,106712,-359479,-204160,193016
9.472,0,0,0,185076,44292,-77346,356750,181985,-214518,-199190,-4138,107108,-359348,-204384,192620
9.48,0,0,0,184822,44838,-76923,356540,181584,-214724,-199329,-3562,107505,-359212,-204607,192219
9.488,0,0,0,184566,45386,-76499,356324,181178,-214928,-199467,-2981,107904,-359070,-204828,191813
9.496,0,0,0,184307,45938,-76072,356103,180768,-215130,-199604,-2398,108303,-358922,-205047,191402
9.504,0,0,0,184045,46491,-75643,355875,180353,-215330,-199741,-1811,108704,-358769,-205265,190987
9.512,0,0,0,183780,47046,-75213,355641,179934,-215527,-199875,-1221,109106,-358610,-205482,190568
9.52,0,0,0,183512,47603,-74782,355401,179511,-215723,-200009,-629,109508,-358446,-205696,190144
9.528,0,0,0,183242,48162,-74348,355155,179084,-215916,-200142,-33,109910,-358275,-205909,189716
9.536,0,0,0,182970,48722,-73914,354904,178653,-216106,-200273,564,110313,-358100,-206119,189284
9.544,0,0,0,182695,49283,-73479,354646,178218,-216294,-200402,1164,110716,-357918,-206327,188849
9.552,0,0,0,182417,49846,-73043,354382,177780,-216479,-200530,1766,111119,-357732,-206533,188409
9.56,0,0,0,182138,50409,-72606,354113,177338,-216661,-200656,2370,111522,-357539,-206737,187966
9.568,0,0,0,181856,50972,-72168,353838,176892,-216841,-200781,2975,111924,-357341,-206938,187519
9.576,0,0,0,181572,51536,-71731,353557,176444,-217017,-200904,3582,112326,-357138,-207136,187069
9.584,0,0,0,181286,52100,-71293,353271,175992,-217190,-201025,4189,112727,-356929,-207332,186616
9.592,0,0,0,180998,52665,-70855,352979,175537,-217360,-201145,4798,113127,-356714,-207525,186160
