t,W1L,W2R,W3B,M1L,M2L,M3L,M4L,M5L,M6L,M1R,M2R,M3R,M4R,M5R,M6R
1.056,0,0,0,0,0,0,9950,11451,-11538,0,0,0,-9951,-11452,11537
1.064,0,0,0,0,0,0,10041,11556,-11643,0,0,0,-10042,-11557,11642
1.072,0,0,0,0,0,0,10131,11659,-11747,0,0,0,-10132,-11660,11746
1.08,0,0,0,0,0,0,10220,11762,-11851,0,0,0,-10221,-11763,11850
1.088,0,0,0,0,0,0,10309,11864,-11954,0,0,0,-10310,-11865,11953
1.096,0,0,0,0,0,0,10396,11965,-12055,0,0,0,-10397,-11966,12054
1.104,0,0,0,0,0,0,10483,12065,-12156,0,0,0,-10484,-12066,12155
1.112,0,0,0,0,0,0,10570,12164,-12256,0,0,0,-10571,-12165,12255
1.12,0,0,0,0,0,0,10655,12262,-12355,0,0,0,-10656,-12263,12354
1.128,0,0,0,0,0,0,10740,12360,-12453,0,0,0,-10741,-12361,12452
1.136,0,0,0,0,0,0,10823,12456,-12550,0,0,0,-10824,-12457,12549
1.144,0,0,0,0,0,0,10906,12551,-12646,0,0,0,-10907,-12552,12645
1.152,0,0,0,0,0,0,10988,12646,-12742,0,0,0,-10989,-12647,12741
1.16,0,0,0,0,0,0,11069,12739,-12835,0,0,0,-11070,-12740,12834
1.168,0,0,0,0,0,0,11149,12831,-12928,0,0,0,-11150,-12832,12927
1.176,0,0,0,0,0,0,11228,12922,-13020,0,0,0,-11229,-12923,13019
1.184,0,0,0,0,0,0,11306,13012,-13111,0,0,0,-11307,-13013,13110
1.192,0,0,0,0,0,0,11384,13101,-13200,0,0,0,-11385,-13102,13199
1.2,0,0,0,0,0,0,11460,13189,-13288,0,0,0,-11461,-13190,13287
1.208,0,0,0,0,0,0,11535,13275,-13376,0,0,0,-11536,-13276,13375
1.216,0,0,0,0,0,0,11609,13360,-13461,0,0,0,-11610,-13361,13460
1.224,0,0,0,0,0,0,11682,13444,-13546,0,0,0,-11683,-13445,13545
1.232,0,0,0,0,0,0,11754,13527,-13629,0,0,0,-11755,-13528,13628
1.24,0,0,0,0,0,0,11825,13608,-13711,0,0,0,-11826,-13609,13710
1.248,0,0,0,0,0,0,11894,13689,-13792,0,0,0,-11895,-13690,13791
1.256,0,0,0,0,0,0,11963,13767,-13871,0,0,0,-11964,-13768,13870
1.264,0,0,0,0,0,0,12030,13845,-13949,0,0,0,-12031,-13846,13948
1.272,0,0,0,0,0,0,12096,13921,-14026,0,0,0,-12097,-13922,14025
1.28,0,0,0,0,0,0,12161,13995,-14101,0,0,0,-12162,-13996,14100
1.288,0,0,0,0,0,0,12224,14069,-14175,0,0,0,-12225,-14070,14174
1.296,0,0,0,0,0,0,12287,14140,-14247,0,0,0,-12288,-14141,14246
1.304,0,0,0,0,0,0,12348,14210,-14318,0,0,0,-12349,-14211,14317
1.312,0,0,0,0,0,0,12407,14279,-14387,0,0,0,-12408,-14280,14386
1.32,0,0,0,0,0,0,12466,14346,-14455,0,0,0,-12467,-14347,14454
1.328,0,0,0,0,0,0,12523,14412,-14521,0,0,0,-12524,-14413,14520
1.336,0,0,0,0,0,0,12578,14476,-14586,0,0,0,-12579,-14477,14585
1.344,0,0,0,0,0,0,12633,14539,-14649,0,0,0,-12634,-14540,14648
1.352,0,0,0,0,0,0,12686,14599,-14710,0,0,0,-12687,-14600,14709
1.36,0,0,0,0,0,0,12737,14659,-14770,0,0,0,-12738,-14660,14769
1.368,0,0,0,0,0,0,12787,14716,-14827,0,0,0,-12788,-14717,14826
1.376,0,0,0,0,0,0,12836,14772,-14884,0,0,0,-12837,-14773,14883
1.384,0,0,0,0,0,0,12883,14826,-14938,0,0,0,-12884,-14827,14937
1.392,0,0,0,0,0,0,12928,14879,-14991,0,0,0,-12929,-14880,14990
1.4,0,0,0,0,0,0,12972,14929,-15042,0,0,0,-12973,-14930,15041
1.408,0,0,0,0,0,0,13015,14978,-15091,0,0,0,-13016,-14979,15090
1.416,0,0,0,0,0,0,13055,15025,-15139,0,0,0,-13056,-15026,15138
1.424,0,0,0,0,0,0,13095,15070,-15184,0,0,0,-13096,-15071,15183
1.432,0,0,0,0,0,0,13132,15114,-15228,0,0,0,-13133,-15115,15227
1.44,0,0,0,0,0,0,13168,15155,-15270,0,0,0,-13169,-15156,15269
1.448,0,0,0,0,0,0,13203,15195,-15309,0,0,0,-13204,-15196,15308
1.456,0,0,0,0,0,0,13235,15232,-15347,0,0,0,-13236,-15233,15346
1.464,0,0,0,0,0,0,13266,15268,-15383,0,0,0,-13267,-15269,15382
1.472,0,0,0,0,0,0,13296,15302,-15417,0,0,0,-13297,-15303,15416
1.48,0,0,0,0,0,0,13323,15333,-15449,0,0,0,-13324,-15334,15448
1.488,0,0,0,0,0,0,13349,15363,-15479,0,0,0,-13350,-15364,15478
1.496,0,0,0,0,0,0,13373,15391,-15507,0,0,0,-13374,-15392,15506
1.504,0,0,0,0,0,0,13395,15416,-15533,0,0,0,-13396,-15417,15532
1.512,0,0,0,0,0,0,13416,15439,-15556,0,0,0,-13417,-15440,15555
1.52,0,0,0,0,0,0,13434,15461,-15578,0,0,0,-13435,-15462,15577
1.528,0,0,0,0,0,0,13451,15480,-15597,0,0,0,-13452,-15481,15596
1.536,0,0,0,0,0,0,13465,15497,-15614,0,0,0,-13466,-15498,15613
1.544,0,0,0,0,0,0,13478,15512,-15629,0,0,0,-13479,-15513,15628
1.552,0,0,0,0,0,0,13489,15524,-15642,0,0,0,-13490,-15525,15641
1.56,0,0,0,0,0,0,13498,15535,-15652,0,0,0,-13499,-15536,15651
1.568,0,0,0,0,0,0,13505,15543,-15660,0,0,0,-13506,-15544,15659
1.576,0,0,0,0,0,0,13510,15549,-15666,0,0,0,-13511,-15550,15665
1.584,0,0,0,0,0,0,13513,15552,-15670,0,0,0,-13514,-15553,15669
1.592,0,0,0,0,0,0,13514,15553,-15671,0,0,0,-13515,-15554,15670
1.6,0,0,0,1231,0,-616,14624,16799,-16932,-1232,-1,615,-14625,-16800,16931
1.608,0,0,0,1563,1,-782,15209,17137,-17274,-1564,-2,781,-15210,-17138,17273
1.616,0,0,0,2282,3,-1142,16477,17870,-18017,-2283,-4,1141,-16478,-17871,18016
1.624,0,0,0,3129,6,-1565,17971,18734,-18893,-3130,-7,1564,-17972,-18735,18892
1.632,0,0,0,4020,10,-2011,19546,19646,-19817,-4021,-11,2010,-19547,-19647,19816
1.64,0,0,0,4929,15,-2465,21156,20579,-20763,-4930,-16,2464,-21157,-20580,20762
1.648,0,0,0,5845,22,-2923,22782,21522,-21720,-5846,-23,2922,-22783,-21523,21719
1.656,0,0,0,6763,29,-3382,24416,22470,-22682,-6764,-30,3381,-24417,-22471,22681
1.664,0,0,0,7681,38,-3841,26053,23421,-23647,-7682,-39,3840,-26054,-23422,23646
1.672,0,0,0,8598,47,-4299,27691,24373,-24614,-8599,-48,4298,-27692,-24374,24613
1.68,0,0,0,9512,58,-4756,29327,25325,-25581,-9513,-59,4755,-29328,-25326,25580
1.688,0,0,0,10424,70,-5212,30962,26277,-26549,-10425,-71,5211,-30963,-26278,26548
1.696,0,0,0,11332,83,-5666,32594,27228,-27515,-11333,-84,5665,-32595,-27229,27514
1.704,0,0,0,12236,97,-6118,34223,28178,-28482,-12237,-98,6117,-34224,-28179,28481
1.712,0,0,0,13137,111,-6568,35849,29127,-29447,-13138,-112,6567,-35850,-29128,29446
1.72,0,0,0,14033,127,-7016,37470,30074,-30412,-14034,-128,7015,-37471,-30075,30411
1.728,0,0,0,14926,144,-7462,39088,31020,-31375,-14927,-145,7461,-39089,-31021,31374
1.736,0,0,0,15815,162,-7906,40702,31964,-32336,-15816,-163,7905,-40703,-31965,32335
1.744,0,0,0,16699,180,-8348,42312,32906,-33297,-16700,-181,8347,-42313,-32907,33296
1.752,0,0,0,17579,200,-8787,43917,33847,-34256,-17580,-201,8786,-43918,-33848,34255
1.76,0,0,0,18455,220,-9225,45518,34786,-35213,-18456,-221,9224,-45519,-34787,35212
1.768,0,0,0,19327,242,-9660,47115,35723,-36169,-19328,-243,9659,-47116,-35724,36168
1.776,0,0,0,20194,264,-10093,48707,36658,-37124,-20195,-265,10092,-48708,-36659,37123
1.784,0,0,0,21057,287,-10524,50294,37591,-38077,-21058,-288,10523,-50295,-37592,38076
1.792,0,0,0,21916,311,-10953,51877,38522,-39028,-21917,-312,10952,-51878,-38523,39027
1.8,0,0,0,22770,336,-11379,53456,39451,-39977,-22771,-337,11378,-53457,-39452,39976
1.808,0,0,0,23620,361,-11803,55029,40378,-40925,-23621,-362,11802,-55030,-40379,40924
1.816,0,0,0,24466,388,-12226,56598,41302,-41870,-24467,-389,12225,-56599,-41303,41869
1.824,0,0,0,25307,415,-12645,58162,42225,-42814,-25308,-416,12644,-58163,-42226,42813
1.832,0,0,0,26144,443,-13063,59722,43146,-43757,-26145,-444,13062,-59723,-43147,43756
1.84,0,0,0,26977,472,-13478,61277,44064,-44697,-26978,-473,13477,-61278,-44065,44696
1.848,0,0,0,27805,501,-13891,62827,44980,-45635,-27806,-502,13890,-62828,-44981,45634
1.856,0,0,0,28629,531,-14302,64372,45894,-46572,-28630,-532,14301,-64373,-45895,46571
1.864,0,0,0,29449,562,-14711,65912,46806,-47507,-29450,-563,14710,-65913,-46807,47506
1.872,0,0,0,30264,594,-15117,67448,47715,-48440,-30265,-595,15116,-67449,-47716,48439
1.88,0,0,0,31075,626,-15522,68978,48623,-49370,-31076,-627,15521,-68979,-48624,49369
1.888,0,0,0,31882,659,-15924,70504,49528,-50299,-31883,-660,15923,-70505,-49529,50298
1.896,0,0,0,32684,693,-16323,72025,50430,-51226,-32685,-694,16322,-72026,-50431,51225
1.904,0,0,0,33482,727,-16721,73540,51331,-52151,-33483,-728,16720,-73541,-51332,52150
1.912,0,0,0,34276,762,-17116,75051,52229,-53073,-34277,-763,17115,-75052,-52230,53072
1.92,0,0,0,35065,797,-17509,76557,53124,-53994,-35066,-798,17508,-76558,-53125,53993
1.928,0,0,0,35850,834,-17900,78058,54018,-54913,-35851,-835,17899,-78059,-54019,54912
1.936,0,0,0,36631,870,-18289,79554,54909,-55829,-36632,-871,18288,-79555,-54910,55828
1.944,0,0,0,37407,908,-18675,81045,55797,-56744,-37408,-909,18674,-81046,-55798,56743
1.952,0,0,0,38179,946,-19059,82531,56683,-57656,-38180,-947,19058,-82532,-56684,57655
1.96,0,0,0,38947,984,-19441,84012,57567,-58566,-38948,-985,19440,-84013,-57568,58565
1.968,0,0,0,39710,1023,-19821,85488,58448,-59474,-39711,-1024,19820,-85489,-58449,59473
1.976,0,0,0,40470,1063,-20198,86959,59327,-60380,-40471,-1064,20197,-86960,-59328,60379
1.984,0,0,0,41224,1103,-20574,88424,60203,-61283,-41225,-1104,20573,-88425,-60204,61282
1.992,0,0,0,41975,1143,-20947,89885,61077,-62185,-41976,-1144,20946,-89886,-61078,62184
2,0,0,0,42721,1184,-21318,91340,61948,-63084,-42722,-1185,21317,-91341,-61949,63083
2.008,0,0,0,43464,1226,-21686,92791,62817,-63981,-43465,-1227,21685,-92792,-62818,63980
2.016,0,0,0,44201,1268,-22053,94236,63683,-64875,-44202,-1269,22052,-94237,-63684,64874
2.024,0,0,0,44935,1310,-22417,95676,64547,-65767,-44936,-1311,22416,-95677,-64548,65766
2.032,0,0,0,45664,1353,-22779,97111,65408,-66657,-45665,-1354,22778,-97112,-65409,66656
2.04,0,0,0,46389,1397,-23139,98540,66266,-67545,-46390,-1398,23138,-98541,-66267,67544
2.048,0,0,0,47110,1440,-23497,99965,67122,-68430,-47111,-1441,23496,-99966,-67123,68429
2.056,0,0,0,47827,1485,-23853,101384,67975,-69313,-47828,-1486,23852,-101385,-67976,69312
2.064,0,0,0,48539,1529,-24206,102798,68826,-70194,-48540,-1530,24205,-102799,-68827,70193
2.072,0,0,0,49248,1574,-24557,104207,69674,-71072,-49249,-1575,24556,-104208,-69675,71071
2.08,0,0,0,49952,1620,-24907,105611,70519,-71947,-49953,-1621,24906,-105612,-70520,71946
2.088,0,0,0,50651,1665,-25253,107009,71362,-72821,-50652,-1666,25252,-107010,-71363,72820
2.096,0,0,0,51347,1711,-25598,108402,72202,-73691,-51348,-1712,25597,-108403,-72203,73690
2.104,0,0,0,52039,1758,-25941,109790,73039,-74560,-52040,-1759,25940,-109791,-73040,74559
2.112,0,0,0,52726,1805,-26281,111172,73873,-75425,-52727,-1806,26280,-111173,-73874,75424
2.12,0,0,0,53409,1852,-26620,112549,74705,-76289,-53410,-1853,26619,-112550,-74706,76288
2.128,0,0,0,54088,1899,-26956,113921,75534,-77150,-54089,-1900,26955,-113922,-75535,77149
2.136,0,0,0,54762,1947,-27290,115287,76360,-78008,-54763,-1948,27289,-115288,-76361,78007
2.144,0,0,0,55433,1995,-27622,116648,77184,-78863,-55434,-1996,27621,-116649,-77185,78862
2.152,0,0,0,56100,2043,-27951,118004,78004,-79716,-56101,-2044,27950,-118005,-78005,79715
2.16,0,0,0,56762,2092,-28279,119354,78822,-80567,-56763,-2093,28278,-119355,-78823,80566
2.168,0,0,0,57420,2141,-28604,120699,79637,-81415,-57421,-2142,28603,-120700,-79638,81414
2.176,0,0,0,58074,2190,-28928,122038,80449,-82260,-58075,-2191,28927,-122039,-80450,82259
2.184,0,0,0,58724,2239,-29249,123372,81258,-83103,-58725,-2240,29248,-123373,-81259,83102
2.192,0,0,0,59370,2289,-29568,124701,82065,-83942,-59371,-2290,29567,-124702,-82066,83941
2.2,0,0,0,60012,2339,-29885,126024,82868,-84780,-60013,-2340,29884,-126025,-82869,84779
2.208,0,0,0,60649,2389,-30200,127341,83669,-85614,-60650,-2390,30199,-127342,-83670,85613
2.216,0,0,0,61283,2439,-30513,128653,84466,-86446,-61284,-2440,30512,-128654,-84467,86445
2.224,0,0,0,61912,2489,-30823,129960,85261,-87275,-61913,-2490,30822,-129961,-85262,87274
2.232,0,0,0,62538,2540,-31132,131261,86053,-88101,-62539,-2541,31131,-131262,-86054,88100
2.24,0,0,0,63159,2591,-31439,132556,86842,-88925,-63160,-2592,31438,-132557,-86843,88924
2.248,0,0,0,63776,2642,-31743,133846,87627,-89745,-63777,-2643,31742,-133847,-87628,89744
2.256,0,0,0,64389,2693,-32045,135130,88410,-90563,-64390,-2694,32044,-135131,-88411,90562
2.264,0,0,0,64999,2744,-32346,136409,89190,-91378,-65000,-2745,32345,-136410,-89191,91377
2.272,0,0,0,65604,2796,-32644,137682,89967,-92190,-65605,-2797,32643,-137683,-89968,92189
2.28,0,0,0,66205,2847,-32940,138950,90740,-93000,-66206,-2848,32939,-138951,-90741,92999
2.288,0,0,0,66802,2899,-33234,140212,91511,-93806,-66803,-2900,33233,-140213,-91512,93805
2.296,0,0,0,67395,2951,-33526,141468,92279,-94609,-67396,-2952,33525,-141469,-92280,94608
2.304,0,0,0,67984,3003,-33816,142718,93043,-95410,-67985,-3004,33815,-142719,-93044,95409
2.312,0,0,0,68569,3055,-34104,143963,93805,-96208,-68570,-3056,34103,-143964,-93806,96207
2.32,0,0,0,69150,3107,-34390,145202,94563,-97002,-69151,-3108,34389,-145203,-94564,97001
2.328,0,0,0,69727,3159,-34674,146436,95318,-97794,-69728,-3160,34673,-146437,-95319,97793
2.336,0,0,0,70300,3211,-34955,147663,96070,-98583,-70301,-3212,34954,-147664,-96071,98582
2.344,0,0,0,70869,3263,-35235,148885,96819,-99368,-70870,-3264,35234,-148886,-96820,99367
2.352,0,0,0,71435,3316,-35513,150101,97564,-100151,-71436,-3317,35512,-150102,-97565,100150
2.36,0,0,0,71996,3368,-35789,151312,98307,-100930,-71997,-3369,35788,-151313,-98308,100929
2.368,0,0,0,72553,3421,-36062,152516,99046,-101707,-72554,-3422,36061,-152517,-99047,101706
2.376,0,0,0,73106,3473,-36334,153715,99782,-102480,-73107,-3474,36333,-153716,-99783,102479
2.384,0,0,0,73656,3526,-36604,154908,100515,-103250,-73657,-3527,36603,-154909,-100516,103249
2.392,0,0,0,74201,3578,-36871,156095,101244,-104018,-74202,-3579,36870,-156096,-101245,104017
2.4,0,0,0,74743,3631,-37137,157276,101971,-104781,-74744,-3632,37136,-157277,-101972,104780
2.408,0,0,0,75280,3683,-37401,158452,102693,-105542,-75281,-3684,37400,-158453,-102694,105541
2.416,0,0,0,75814,3736,-37663,159621,103413,-106300,-75815,-3737,37662,-159622,-103414,106299
2.424,0,0,0,76344,3788,-37922,160785,104129,-107054,-76345,-3789,37921,-160786,-104130,107053
2.432,0,0,0,76870,3841,-38180,161942,104842,-107805,-76871,-3842,38179,-161943,-104843,107804
2.44,0,0,0,77392,3893,-38436,163094,105552,-108553,-77393,-3894,38435,-163095,-105553,108552
2.448,0,0,0,77910,3946,-38690,164240,106258,-109298,-77911,-3947,38689,-164241,-106259,109297
